Block: 145
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
107947 145 2020-11-06T06:27:09.035Z 288f55644a774d397af8944e42ca519729125213918bdf3b7e9e2bd91b2712b4 288f55644a774d397af8944e42ca519729125213918bdf3b7e9e2bd91b2712b4 85a25ba0f0433ece325b0c48c99c65750c128577deb5f78e1b3c1f37c7fe05e1 CRE 1 03abe620df4992a1374d00df95d0a5741ae328d2e26f53d9329132e358bb6efd4a 03d37ca5f82f0219c58a3acc88207895fa3fe15e812762119f5f9725f5245b1787 3ko4GD7HwwktPm3FZQCp3jaR5sAnoV6anDdWIMusnNAA5plj4g7btWPiOvskFdB9RPwRt0B8BoMjF3bcpmelFA== 288f55644a774d397af8944e42ca519729125213918bdf3b7e9e2bd91b2712b4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 AsKMBTD5oV25e94akUgs8Ja1XxLBjuYONtSL8zr65lt0zhowTnBK7gXo6P4aJAlgzbdNP4G6Aa8JTPWkGf6ELA== mJnB8p5Wivzu+wXkubFSIQ8DyQXh4HYocGK4J0SFf8aYN2yCbXZN3dggVk4ytpvttvFzUni0ouCyPXIvrk0Acg==
107948 145 2020-11-06T06:40:15.744Z 9b8bceaa52279941a250b52ff3b689122a7c35749690abcbbf6f9512ffd67167 9b8bceaa52279941a250b52ff3b689122a7c35749690abcbbf6f9512ffd67167 9b8bceaa52279941a250b52ff3b689122a7c35749690abcbbf6f9512ffd67167 HBT 144 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 0377d0b16e0b728df6115da878940024c235c5cb321357d606f6210684e30198af vQqsqG63POHAOLSnr12U9ig6n8U+P2blAOm3J4CL84S5pASeeJ3fV9iXqIueVtyMcqmrF5j1kdrrXwdE4o2oyg== 9b8bceaa52279941a250b52ff3b689122a7c35749690abcbbf6f9512ffd67167 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 YNVrKh7mhNtfOZnT7wNbcmClSnrkmA03y6Jx1zz0N11Dyr7PoxHQ9q6obUXwPw8WkSqWWcKMn0YolTZpyCijiw== xlWBPHIRkSZQXblaIuUjB7TIheZzsJGWTyQFXWYznjuLc+3IOsGdj4PyZGBh1kSeoJi6vyezX7c/pBXCRZWQ2Q==
107949 145 2020-11-06T06:48:31.134Z 726aed8252d6ce2271f8d859cd0e1e76c87e73b30b2bc7506929e384ee39f677 726aed8252d6ce2271f8d859cd0e1e76c87e73b30b2bc7506929e384ee39f677 c585f0a09c36893c08c137474773414357442fb5492ad4ab6c7ab8a695e2708b CRE 1 03a833b5245ef7cb736f070f9d3d9ee831b3d2b0ea43449518d3381cdd4915028a 0320af84786b04524e5bcacae687fd1ae0f849fc07b1568e97653561c830a812f3 Xx8BwHLgQe11QQm07YCn4v+WaHcg69pH5+ICaEh2E9014JYBFQ7bEtHdjBHeIcUNnb00UZoKuZQu/rI19QbtSw== 726aed8252d6ce2271f8d859cd0e1e76c87e73b30b2bc7506929e384ee39f677 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 csTz0XDHP7PLxM0Twp5PXQB9DsxBMLm9GsZ0hQGJkOuBpLHW69oWXEnSGYfMmQdXLqXCsP2HOJ6SL564EG8Mag== 32qoXkb+3BwZY4/Ykhw1TCCbxPYMjHG3z2JInFgnd5+tTIGI1fPQV3Dq9G92F3qjWJbD9G/U0aeX3wOkDeV9LQ==
107950 145 2020-11-06T06:54:41.454Z aa6006cb6126842cd43d52dc6f37b85041dc7aad81374acd3cb4c7ec447ab661 aa6006cb6126842cd43d52dc6f37b85041dc7aad81374acd3cb4c7ec447ab661 44e5eff749151ac394210600eed5dc17b781e8545d1a6d6aac3a47fd3918c721 CRE 1 0378108765b136ce2b011075305e37e90edb3cb662d8e6bb955fb926759054928e 0306a79706e9864fcac92e94cfbbe0b57533e54adf4b31a5094c425a7ee6c19d1b e7w17bgkrHCWJMkxTreuqcCtmZxVuHmBCR4i3cYclvVi7Mf1eB+Zkw8nZFh2BBavW0bXj2iXBmtW7wNmzZD7rg== aa6006cb6126842cd43d52dc6f37b85041dc7aad81374acd3cb4c7ec447ab661 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 XXTa8h6aAtFr7M6mn/6gz4V5uY/eQZlhZ3F/koydIkd/40IG7plBOsxAzUADJ6R8qXV+3FMP+xj0TaY1lmjvJA== ox7Fi9fTXeQ6WI7iyaxxp6QQErQNEyQchnv2RG+op++5gEk5oDjR89UIQiJcR+hwuqyXh3Y2729eYKzLHYsWjQ==
107951 145 2020-11-06T07:01:39.051Z cf7bf264f22be48e6b64d4b8aad4905efc1ba60cff92473f27fd9eae0ddb8763 cf7bf264f22be48e6b64d4b8aad4905efc1ba60cff92473f27fd9eae0ddb8763 eac5b6b43c786380f9a7a6359bd8b3a2d00e6b222b86867f040a6015a1bf2f6d CRE 1 025282060d7a3b0f924dd1dddb771d2e01c8eacf3ea12171fcb7710f1f3525da6a 03ccf980f9db879a4686e296d295c0862479484a78f55cf7a72f6e3a135254c46c xqxL+M0LAdp7WmKdKi37F1pSYkvJvR3J/pTFmKt9S/7TO2sVdNNnyVNk73G0+IB7UwyEALIgEQQTus9CVUH4eg== cf7bf264f22be48e6b64d4b8aad4905efc1ba60cff92473f27fd9eae0ddb8763 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 yYbYDGHjXJ6r3dvQ1VKL9MfWEAnlyT9z7Vytt0A3uAQw6Qbv4VwaK+m8LeS9wgpMO1PmaDahHCG+tdwnmjuHFg== uc4fjXIJf3LOVv6KfINtIvqR4QDxH/isb7YmTWdxAZyUwnTxRV9Z3BH1AtQ18OdbaEH1jeTAbYjJK8zTlavZWA==
107952 145 2020-11-06T07:06:17.765Z f3e72c298af76d91f8243b44e7f628b93b3df1168cb1722e39898bb088060804 f3e72c298af76d91f8243b44e7f628b93b3df1168cb1722e39898bb088060804 eb38052a1677105c389ba7fbd0e791ac0a0b126f55e7906fcda1fea3d981922c CRE 1 039ada80da2a9921d48a870846ef13b655822aea644ad923551a99eaf75283b70a 03995268970bcd8d739d539363e41df1b41ba5a346592b6d25eecfe4186bfa1b1b Hpvrziy16s6ECc/KbD9ohgubLTlCZ4wVpl0z8i/jirS5QGeYxTkFrn9Fz/osxG4E6fM96pf5FUXkajYih5gEhA== f3e72c298af76d91f8243b44e7f628b93b3df1168cb1722e39898bb088060804 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 VdJ3+J9Gfa0YFT9Fmje0kpTxszvGEqzCoQkge5SoMporQDVNBPZ5O5RdgxrsC5XyiqrH3RF74T7iOjX5g5F8Mg== ifOdiMhaye0o0YDPagC/OQP1c1nsSHDo2LIt9LJorEKrIHUqEaFds13YAWan6+Zq201RaLHDaUNUL6KQKg5djw==
107953 145 2020-11-06T07:10:31.251Z b722d073615902a2fb51bdb6e95e11a0e87be891fd3fbe059e031fa3f98061df b722d073615902a2fb51bdb6e95e11a0e87be891fd3fbe059e031fa3f98061df bd4d80b1c6e2736b6cdffb16931ba87829088a8a2464c290b75769abd11960a0 CRE 1 03bfd36020fc1b390631f163743e0b9a1efed5e01fadc31794e01d11807dbfb112 02f1bb4512131e04674013cba10b08634770fa590a8290f382aac17e093219e896 V1nZc3qRz+1moWv4h7xJa3qyMDw+7mfrPzPRjFWDFrANLfDMrnOTlKjRofOKk65pIKNH0iLGVaD/0ZSPww/rMQ== b722d073615902a2fb51bdb6e95e11a0e87be891fd3fbe059e031fa3f98061df 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZcyRCD2iK/eF+Rh85Kkk6mP5qwgqcZPiFAABz80PO0ZICqZzRDtPV6b/R/e0Hnqd0Vog4f2OqSDxbcO9h8gw7A== 7kdKn0oxaCKJ7AMGW1yuTFO1XOLwmJlVQuKwTKtz7C7okXO1Gw9YuEM/bN4JpohMk2LwTLbVSzDi1C7K8eyHzQ==
107954 145 2020-11-06T07:19:01.033Z 5844e0916c5d0ac7dea380d177e3fd57bc98130f5b85c5400f1739a8c2cf009b 5844e0916c5d0ac7dea380d177e3fd57bc98130f5b85c5400f1739a8c2cf009b b8627009a9c9600aaabdac69639e320052c536370c2cbedb15128e08bd5cbe25 CRE 1 0245f792acff5ff7b4768d5275fedf92577fc3961d554cb54867aeda2133fd6fc7 025af48833fb596949b16bf9a8620fff0a22001f46c4da46f0dcce033a270ade14 2JYFUBKkTuLm91roBHMNUVxg7a7dDvCayy9xsPrOIqwYiE9zkMXtxZHQdxWylSny0+sdl2ptghf7hKXDznDZ/g== 5844e0916c5d0ac7dea380d177e3fd57bc98130f5b85c5400f1739a8c2cf009b 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 XvTCfO1vdUbeC7Ci3Ft/6vievBaeIzA+9iMw7K8N4ihy125ytK+SCd3FX4SsQ/+4FXWw62goWc/IFCIevKtVIg== l9pVzRTUjsBiGARO8DURhGIn0dPJ8N+M5AMIWUU5aid5TAdZ5GHgTskN6JBCWJznOIwqxLTSdA83/bvwx5z+lA==
107955 145 2020-11-06T07:21:50.135Z 36be2865ccdc7bb247f925351d9de17b967f765b221f8e8f2caee53d3ed5ffce 36be2865ccdc7bb247f925351d9de17b967f765b221f8e8f2caee53d3ed5ffce 46274556fe5e889f0eb5705dad0562d1bf9fa488c5e25c2536e9235e4bb9291f CRE 1 03a596033e6f88aa4ffcecbedc4140d5a02ba98e77664c830272e2485cec7c491f 03315357b58415fb907cf21417d4b21e9ba3f1f4b72129be02ea13788f48252dbb HR6WuAyUbx60KEq7YwoaDGmg3WpOwompN7HcdnVl5NwF3YkiuNn7X/RAFwd0V/YHBASh4Xd93mM7axC40a1BFA== 36be2865ccdc7bb247f925351d9de17b967f765b221f8e8f2caee53d3ed5ffce 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 eIbDzYBKua++bP1VjDdByKJMvNfbgUUJwsXNWN+MCnoZsbchOm9OWU0LSq/70aZssMIpBfRlyGa9HMwpW5evkw== bvL7jW/xebtE+LPbpCkQK4AntaYbPDloinu3sk/ygWD9Cq2s1R1XZm8L8UR2wSKHgbALHl5ZFzP3X3TjB4zwjg==
107956 145 2020-11-06T10:01:45.204Z b2a476dab96dfb6dd254dc3af2d826a02e904178c1f13985f2995e5e0ff41ec2 b2a476dab96dfb6dd254dc3af2d826a02e904178c1f13985f2995e5e0ff41ec2 b921777d214e2354cfd277f46ab217db3370033f61dc55a0fe0cd4d88066e1fe CRE 1 02232d5e2942e4f3ec3c1deeb3e897d5741fdf7c1c2b4ac75abf8991e2200fcffd 02ac61cf64c2dcf593d374363e9d15b003439700113533ae6cab877eb0da2ee942 WZR2e+IvTSH0RIPDK3DxZrl9KDbCzPLd1oWJKpfbrUHo8pNHWwd7ATgDanXq/AjAJJF+7lUjXTRjf/OkzDzs3w== b2a476dab96dfb6dd254dc3af2d826a02e904178c1f13985f2995e5e0ff41ec2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 tDkPREzUR1tifSwLJnb18TbetTwDaYAFRxLJuArfZnTUE7nGdxvcmXGrS8qV2Wbs0KWEHz+aIevu+Q2gN2l35w== KGV6CVheuFchh/sCsyxqV2ZrYeMCDDKOeAgLn29PYJyNMdn7+s2FHM4yLYfdpFU06UuaCBvaX/2rGZec1ibbIA==
