Block: 118
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
54924 118 2020-08-01T00:10:35.281Z 4327ee79ac9ea75b0bd6dd1c5e562b2e2613badd4d7d1aeaaebecf568baf4646 14e942c6d00ccf368f06c20d0f59d7c942a91addf730d15a807c7ac5bfa2a1cf e8a280200bee3aa114989d422f31386bae5e792b3c095444754271a575bb09ee AME 3 0244136483e6eaace55a1f90cde7c823b51d11e0b64490ab96cba5fdb46e08a632 0263ec36f19c36934a6a1cc70d9ca8b9dd08a9f565ede17bfd6053b2ee9b889d8d AGSwEDE8cPA+Ff4PAaRBr++J/fUgFtvzpqAZXtRrzrOF3QjbWkvYt2vLkNjHZL2E69WYDnCK2z7qJ2WCf/u7pQ== 14e942c6d00ccf368f06c20d0f59d7c942a91addf730d15a807c7ac5bfa2a1cf lrXbHeNJ8MOi/H1KamDLMPGnH4h1PWBF5Xwu1zknTP10a0AoOc4c4RATEXvfJ2wsW1T9Bwe/smn9HN1mMEbqHQ== XGKYW/TyDHtlH8lEE4RvJdqcsmDp4lVL4LgQAFnNOkInUHii85oG6u+O2OgrKEsStr4mbv6ZEFVPm63lRrBJjA== OqN9uZHy+llX9M91UKqg62ZTvYsOn1cDXAIoBM8s/58KSgmaJg/5zhK1OSgL5pQcgdJ9VHopnJNtBjucqDU3IQ==
54925 118 2020-08-01T00:28:16.180Z 7d7cb4e61c7dfba90922167b329a8b7b740be8b981ee21b77f58b262b21b7cc4 7d7cb4e61c7dfba90922167b329a8b7b740be8b981ee21b77f58b262b21b7cc4 7d7cb4e61c7dfba90922167b329a8b7b740be8b981ee21b77f58b262b21b7cc4 HBT 117 023d14b0c52daa93e5f95674511d8617f9072ccddf4f84f5cfe48d7cf4ba114a42 036f8dc07c87ecdd048fa7ae3e53c27a06cb16083bc1f7f48f7b9e68bcf1a5eccc gNQPED3El+/sfCGzcZywRaASVl3oKQL1jeGI1uNAYjf0a4SmomrjFoo5LXoPWnOkEOsVjDzUpXfc89mX0Je4Hw== 7d7cb4e61c7dfba90922167b329a8b7b740be8b981ee21b77f58b262b21b7cc4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xW9g5o98r/LrKy6F5pxY4XbNhZ+itiaBO8Hzs8jLvkZvKvZWxef4YUVVAn3f0Zea3I626C6NmwXfle3zi364PQ== uKeKv9pPncv3BurPHRWyl6aOkxbgLRRabZPe//RP2CnxlHdnOoMvX4O6psobGCAgev3FjkQygRj1T1wecKD6/w==
54926 118 2020-08-01T00:28:16.469Z 72a7e6e7721a791efbc2001577db0481622b7f7e26bd3fe62876f5fb87a6e0be 72a7e6e7721a791efbc2001577db0481622b7f7e26bd3fe62876f5fb87a6e0be 72a7e6e7721a791efbc2001577db0481622b7f7e26bd3fe62876f5fb87a6e0be HBT 117 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 037204e843ba99bd2ac4b3e1adb98feab04832b8c63efcec67ade307fc90ce7c53 lHV7zrkm+xMe0Nic3ovhSuYHMeGkhQHyPeyLQq0m68sPIExvXK27rV5u9wrefwGFeK8f2Wpepms5ffrajPXcxQ== 72a7e6e7721a791efbc2001577db0481622b7f7e26bd3fe62876f5fb87a6e0be 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TjUzyTfkzWZfEPDAa7NLPCR/+RfsuHzcN/j66HWdlDuZqWq3K3Pj/CkU5zsC7n6QxrmsG/mMn+YJPxlZTJrFRQ== CU7bUr1VUD2FIxOHvJgakoot2Yg80KsNYY+czQM3YPWzra6VpF21NQAOeLd5wahBsUZdlkKJRK7jUEWOYXekXQ==
54927 118 2020-08-01T00:28:16.693Z cf7c38e35a2dcf59c9316b5f3f6b9c8082f497b7723d29465f0767e95e30ae1f cf7c38e35a2dcf59c9316b5f3f6b9c8082f497b7723d29465f0767e95e30ae1f cf7c38e35a2dcf59c9316b5f3f6b9c8082f497b7723d29465f0767e95e30ae1f HBT 117 026289de30604c533086255f8727458e4dfc2a3fd0d2471833de4a0918af72da40 02f2a8b8788f5ee4b4c9442df74e666f71e6b162a69945171f79ca9cac3a7d75e4 l7A7nvbGyb7q0ylccIXNGjKgtUCb4hwVxPi+x33SLpXmiiVuhk6WplW5urUVAhgFjqyYCwWTtqpNDNwvy5UCUA== cf7c38e35a2dcf59c9316b5f3f6b9c8082f497b7723d29465f0767e95e30ae1f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0vNd2TUt7RTeUy7dQD6f+Vtcl0IT9puIOeOwUJOCASBU0+69hmpf1tbEL2/SRy1tGgL14yx2TEEF6p/68CNl1Q== 33o9aBF1s/6hS7W/8yD7kK5816yxSmbGcr3i+Rj9aA5wLwuhIsf/zekrGYIKrduXprb+KKt6HCWdXNpAFocqHw==
54928 118 2020-08-01T00:42:16.453Z 5d055d9fdee7e8fa349d3b029739c77fa3d86f626e03d0a16c1aba576726d0a0 984bd282baba49a2f50caca0090f962255c801d2853bac5370550af6067d5f7f 1d4c54b8665f1b03bb79d59d61115e7e5cdfe4f9055ff3d5759a50ae3ab7f933 AME 9 02de89b770f2026662bccfad85bf525f7ee2738d4e04e354f9a835f9b6f9c91fb7 02d66e1e9c20eeff13f44877f31fa378af9ddaeb95e3f812f6b80dd0526dd5eb58 +HjwzdQm6BJYAfZ3S2UGc/NlId6KfvaS7FQW6HybOkgOIARGmpBTtnGuDPikiBLeiuWGUOw7B+Y55JRfreqwfw== 984bd282baba49a2f50caca0090f962255c801d2853bac5370550af6067d5f7f lddHbgEbZVSR1XqXJlAMraNGkoTkLaTdC1vrntYIxqoGOM+mbFGaqwXHMc8E2eZOGdUuy1iVcsHS/cdLKGlcyA== GGw4N1U0Ue5CPeCzv411Zi77zs/QR4j4uDLYGNqDoeVQEQAhoaWz+s8qjUmLQi817H7+3JWDUZxpxUgwfhsY+g== 7hr44/bHfG1BBN2MVUz3xYSeLktsKrQ4A8hJ4IRFvbIGwwpiRemYuygbozqffo2HDBLf0oSa1WXSQ+04PqMafw==
54929 118 2020-08-01T01:49:02.623Z a113028c6b09cb74f81628459e6429a90a869fdec1e4584d8f7ff6c2bb22e4ee b7ef7f1db57b5334f59c4ac07a41962541c6a8ad1d99fd6588819e3719bb8b8b 65722ebf92c1a003827d2f46d7ee540e3ef8fca9746bdf8ef6ec0fd64b418996 AME 6 02f1c05faf7bb476d3877469b3f4b8cce317888317f2899ed4e446ffb89cb84545 02b9dd335e4e39eefdd29c55f8755f1c737ab289ac023ab1ab1194abfe894d7d9b RUh0nn8AF/rwJszBL+pi5RolPn86T5UDWYls9ifemke8Wls4gpQo1MdJkXzNybriKzSx6p5yz93sV8CVMOkRCA== b7ef7f1db57b5334f59c4ac07a41962541c6a8ad1d99fd6588819e3719bb8b8b sqTq8Lxcrb/D16XsPBEDx/ke0bO4swJxYPdkdAPPBhAsGSBJxsWOUZHyTu4JunHgyp+ETYEz3han7sYSnMNssw== cedNoZAvepI68sO4vmc+c5HT8SiQI1hKdQC0DArs4jnFp2EkalhcPX4/MKmQYJH7HqInpXG2IZM4cN3ito7cCg== K8dAEYANDxvAB9/Ws4InLLEApu+lF7bG/0cxbWpwbJzwNvdlY/0Dt9IlFHKp5SYePS1TKbqybUyam7o9DJ5qJw==
54930 118 2020-08-01T02:01:58.984Z 1bd8be2bfb3a5aa409eef7177bff370e1b185cf436854e1f1a88b2f0b65a5cb1 9696eb439ab31895dd1f27265ed4cd10f7388a950d84262f9d7ed20663531e53 769eb5e6176579d630067180f03ba3eb82f4c90c3fa961e43369c681378f8bf8 AME 2 0266a9f21448afdef13bf9a8f5ada6790a2658ef1b5e4b2adb2a4351d3dc63090b 035985df0a533f50be06247cd226dec2a46fe445af191276b059d437ab4dff7c7a tcI3MDbGkALKp7Hc+HBncpv1C6wiZuVm1ORi+L0+6QIyPjncirLBeRhTocC0lrHgoBf8f61bTCZK8hxa9wPTLw== 9696eb439ab31895dd1f27265ed4cd10f7388a950d84262f9d7ed20663531e53 6oC6F+mip2TOPgb8u/Zpl3qBRxwyssrciUBpxRVuYc5kFKqblPfj0/SdzoXBRC1EEOYqKe8kYxI2k6m5tAsSZA== JEnODxRUVVf1UGaWvbTgK7E9WweEpOjn2Ea9420ltWuts14Qf8pDHG3Ty98TSRk7iXo72brTr4nZdyTkOCyP9A== IYI9E6/5jbM7dRnqPqXBrvUI1kSbDsomMnx9kh1/ZzLVBQ9XzGvgZ8ZEf6snELKZXemARLvOsXwFXPQy32fWkA==
54931 118 2020-08-01T03:42:08.304Z 5d055d9fdee7e8fa349d3b029739c77fa3d86f626e03d0a16c1aba576726d0a0 d5853b79f61460d5db5649a6fcd3028096a754128b60f1561c74488eea2ac1f0 90457adaf731dd644489be509450ac9fcde1a2ffed495ea64889a0fc0ca889ec AME 10 02de89b770f2026662bccfad85bf525f7ee2738d4e04e354f9a835f9b6f9c91fb7 025044b3fa3c9282a3354f9c115e65d32c29b4554e0b5a240f073f2698574e5e7a sGVP1LQxf9b4sZa6bjHVQW5R+Xmlw0m7HbhtQI00qd7j6jEVXY+NTkUpR7OjbTqYlzucbNMm5oPH2xHl43o9fA== d5853b79f61460d5db5649a6fcd3028096a754128b60f1561c74488eea2ac1f0 FPgXjnts5787O3CzHPqqk5YeTqjS1CZj+HUGrKSXLAgecx7GEG49rtdbBeO6SpcGrIXjNSfKf511Pi+XwR2sVg== PNy43a/M9dm0WRH1b9Vn41zpoai7t1Z3HJnuIng4pUT/auvV3WmoGrHBZSj2Cf8qbRFi/7nZ7nnkeT6hhrNcwg== yWIXgYEcz3yuHSEmY79DdAoRS6snSyNnERpGFlJAXVGF4CSlDJNzS3Ak6k6RqHJcENZ9ynb6g3lXJj9qEmy8fg==
54932 118 2020-08-01T03:43:42.295Z b06c3d4dfa131ecf27a2b67e9963b1693228afbdfc463a04083e70511da1d32b 03be083fca7ca62f8261ebe4216f1c9557f2631d5222b2d185c7b4acb1e31523 dca8904f7f3d0179d5de8fc83f9ad4246e4693008f09f54a5995c2feac87c061 AME 9 023e55271f60b35ac697725d22824ea0747c166980b235206356296341a83e19c8 03974397477a3aab7a1e1d93cb7293fc7f506e9704b4b1c655a94d811719a68a8e UGujksH7N8J4qX8eoIfdf7YHBz98lqNond9fcpT9Rev5f9jrtI/ljLcQnyUf+fTxrjIsw8UwZIyW9RNplUA2Lg== 03be083fca7ca62f8261ebe4216f1c9557f2631d5222b2d185c7b4acb1e31523 7YwCtLruPcWc+nsK4vihcCewJmBDgoMk2dl9U9OyK/G4z0KnSBwiYY/shdHATzrfP8S/OShaZwR4kEY9POy76g== 07KWuvLaFXFbRaZjuZ9B/dJpG/PG9b2YlYVWcdSov0JnOJY3x1kcSoxdahs23bxM7FIMetrezLg7Ihm3PyrHTw== YjF4l29yHV7ZYNgd03ZUHHM8GsIiKKqYXPP3e7lcibmYblDkO8j5Z0YKqbmfOIHrbR3GEQCHEkDlmugMDnho8w==
54933 118 2020-08-01T05:18:09.515Z eea8e76e1b96c50effb1663192696287cee31177b86c915ff21364290a3bfcc1 7b5c045076ec326c2db19d6db810ce7e541463f3b3a1e857b0d4ffa2bd20820b 56c4dabe72ff63c9fb57d9462622bf71329f43d86a2bae637b3f48a39270fc76 AME 3 031aa72ad2dd16e32c8e27e30564fe989df80ff3e7689245e60ffd4ba16e2e212a 02c1305bf9228a3fd73e21a746ff0ba3ba65c14031fbdb64c1b9a7f349acf7a05e U9+HPpyFo5gZ4w5+4BvONFH+y0v6gq4+Q2zDSDwZcfW0LI2vPHg750UmNH/0mBsIGrNmr0GazhdONA4uPJzWUg== 7b5c045076ec326c2db19d6db810ce7e541463f3b3a1e857b0d4ffa2bd20820b isCFjyUn4db2jQgWqZyfPVcNwJF4DIPPWs2TpccH/eB8pPbYT7qStnCbzejgO/24VDn3PIKxbHdtRm2gVOb0hg== /nSCvYhjBOkHDtIo/hM90ihM74Wp3Js2Ump1c6+2HOkgo0AB3RDoTvSVDrE8PWPtvGWaocm3kQEbq0IcV/6BAQ== RZIXOoWX9v3uTE8yXZnqi6o7FMAL9AlkxGvsbO2LkO7YTnDmvWehZQrGDYLeQ/9oxFtEeqHk1YKdUcBauPdA7g==
