Block: 232
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
108880 232 2021-05-07T04:37:56.233Z 2021-05-07T04:37:54.791Z aa8ab8f482868ee142c6695e34719874c4ba41e671bf8336f6e8fe1b3e765759 66002f39ca63b9f687d9fe8da378f342769cb653dc52b8d1d6fd9aa16a2cec6b 5116bc79b4e42a803efc69f87606e9a541913271f242f4441412598391d80667 9bcc0e3e6cb7cf2b866065f796aff9b7973c3ad39f2287b3ecafb2acd8db7f6c 9bcc0e3e6cb7cf2b866065f796aff9b7973c3ad39f2287b3ecafb2acd8db7f6c CRE 1 025eb0d53b29f2b11d2c75a8c010b9e4fe5408fa51e497b767ba0448b3224eeddc 03145f323ea123e09b25371360047238fae9611d93957bb60a658102e94383b5b1 8OAIO02qnIr2iu2yTKOqsGXK/5+RDdFCdGbn3c9UHne9RSqis1WFXwyKLLynhcVGeypPMnmDbkI4q6/Ty0fmXg== 9bcc0e3e6cb7cf2b866065f796aff9b7973c3ad39f2287b3ecafb2acd8db7f6c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 X+PggIxVcyRdSeyNbRItOWWd4EspVyREYMH7UaUa2TuhCgX226HrqzCZkdGXX7aIphVTJW2GnVg75/GPHRaF7g== 2fwFztXjKyL3kLKvdTFSvvkzxNy2yqFZ4/K0VGmsqAx0ckH+BYvR7wL7pGB9YWJ4DjHfPSxd+bxGlGCim1F0GQ==
108881 232 2021-05-07T04:38:44.718Z 2021-05-07T04:38:29.768Z f3caa5daebff3e057f659afd885945af911a8cdeb7ce6cd3d1735f7f8a1b910d f3caa5daebff3e057f659afd885945af911a8cdeb7ce6cd3d1735f7f8a1b910d f3caa5daebff3e057f659afd885945af911a8cdeb7ce6cd3d1735f7f8a1b910d 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 231 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 0372c06fa5ed9fec51d5d5478b7a6bf1afb4769e9d6448e8c8a42234c5cc32b067 DzpTCHiXkGRx4aSDMSt35PKTDN49jgR8W71Ju/F5eHZ8ZmkSnznxnFbNm9+Iva8vFCoeQof65tbbzwNl3DvXyQ== f3caa5daebff3e057f659afd885945af911a8cdeb7ce6cd3d1735f7f8a1b910d 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 sFbAj5IvO6ewQFCmTOtDB2831ERq23tpmiMSOiP9s88/5a9en1mOMsIDRrDP+CQW9ACLl8PojTSxo9dLjRVfsQ== DwYkGdLElGVtR/RKSZnSjwcZt0uEEAv22VIVN4s9DKGKiHwuUXm5UqtHWBtcaNtfLKOJ4zMWM+nqv/INRHgyBQ==
108882 232 2021-05-07T04:38:44.792Z 2021-05-07T04:38:43.326Z dc7cce4a8eea86fa686d68ef519002539c9fbc01b9d52c85a2015676c3b19132 dc7cce4a8eea86fa686d68ef519002539c9fbc01b9d52c85a2015676c3b19132 dc7cce4a8eea86fa686d68ef519002539c9fbc01b9d52c85a2015676c3b19132 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 231 03693ab0d585142327dd0ef089f9be026af2ebbd4e9179917483db79338ceb8b5a 03e00c9b2d208809bb8a4b7a5b622301883320d0c5cdbfd1582d23d2989f501f65 0zDeN20DzU0BlWHoaUhEj7q20XHf72r3YVxqW00YNWnav65t7+72SMIX3QwoYhju0OUnNUQXfi+a0Fqvjd7Mnw== dc7cce4a8eea86fa686d68ef519002539c9fbc01b9d52c85a2015676c3b19132 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6y9Oobk2k/ALr5ejqnHWAMiVX8vTx+cnW0BM8ldO19ubxBSOLE7+ywqWQjMlzI0TVdSIxYmTJryKj8zsPg4aGA== Fno0ovs0xEzcv9CX7WlEpYV4fqAY6Z/nvH4AatkQPs2MA4MRckrkskrBfu9AA0w9SBZTMk9ZcwaxvfJBpmUpQQ==
108883 232 2021-05-07T04:38:44.889Z 2021-05-07T04:38:40.932Z ebc14d3f50469ce3b7c89e8d00346c3baca6e8cab5e81231c3671a844a7f25d4 ebc14d3f50469ce3b7c89e8d00346c3baca6e8cab5e81231c3671a844a7f25d4 ebc14d3f50469ce3b7c89e8d00346c3baca6e8cab5e81231c3671a844a7f25d4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 231 0308306848c228a1c47a83eb9debb32d776f171d12c36a51b71e11e9799b885761 03b1fd69e45fb4601ea219207cfb9f0e1ca484d9eb43bf56bd70e368cc3a71db51 0wRXhLOXL2u1T80ugFb+c+l+3YwjWgmudGqyH2M4njnASTz2DU14FoPWs3TLaiy5yphWDnThr3eW+y0RQNkHzA== ebc14d3f50469ce3b7c89e8d00346c3baca6e8cab5e81231c3671a844a7f25d4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZZPn061ROpGrxjB5wZvhnnhnuMjdEKa9Frz9FpG+rqu8aLu+6Y096S1bTNb0tGSoOMenvV1m7FYSlprYZEJxxg== cB2ZwrQLwPgAJg58/9N1XdtzyVbxWxF0ft1zhcFtONdv4KU/Tvcb/0gDf9IVmnZQpJPRQKuca9TPfd6/0pH8cQ==
108884 232 2021-05-07T04:38:47.177Z 2021-05-07T04:38:46.320Z 12be49d966d9ae6da2343066fd4fa6ad7126dd4a3fe9afdd5ec6b4925f293143 12be49d966d9ae6da2343066fd4fa6ad7126dd4a3fe9afdd5ec6b4925f293143 12be49d966d9ae6da2343066fd4fa6ad7126dd4a3fe9afdd5ec6b4925f293143 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 231 03efbf232a1ba5ff9493edadac2d49b2bc5929c5e1e08c4c992b3dd25b16b78460 02e1266774bbe22700cd140e837b2ffbd1f9212a791fde8525469f6f66c6dd4355 5hNXgFMEYmd/n5DRJ9e/ToemuES1j+5dNep8Z5HtSta+aXiJJpetSYnSAJW6KJki8cfGmP6AwlLhEuOEzKxeDg== 12be49d966d9ae6da2343066fd4fa6ad7126dd4a3fe9afdd5ec6b4925f293143 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0GFrWP0hWjCOMpX4FXpccpdzRHj4+FVDGH3u16GTs3Tg7KBktqOceb4ABbpoxruflepuwFCan7NQ3DePEtk9rQ== dWTGTxqCrUha4fCn0QGIKPDf6c3w75EDcVTEB2UFX2TbxvalgzcZiAM8dip97hnRwFN4pK+CE6Sb9SNfWxNXkg==
108885 232 2021-05-07T06:52:20.020Z 2021-05-07T06:52:18.860Z 31db03303ce33384c18453f5d2afaa305618b057b736c8e5e39eb326a54a3929 4954cbc19e80e8d7c75f50f16e9f3c48dcf3e5241964e7f3bc133f8b01b3fc47 37e9f48cfeb3454d8d9db7b6cf642c6e3f7b324d1d22ebcac06d821b3cfec5f1 ed564d5e3ddf9b9ece4264ff9c8ce66ecef738afc7e7e03ede18969f016587ae ed564d5e3ddf9b9ece4264ff9c8ce66ecef738afc7e7e03ede18969f016587ae CRE 1 03e80edaa0f22dd5713a03491ab2a4cba84f869bee237b9a1060f1e61e060f19dc 0252db9656005aa08f0de47e01da522d749553bbe1d27765db283add8075b1563b Jdp0gf/CyFU1L0OaXWAAkAE0S+U99oS3bw7kZ2b15DIyP0RhkCipZSclFC5JUfPXQGW4y+bbYkzeLU1Z+Lo5wA== ed564d5e3ddf9b9ece4264ff9c8ce66ecef738afc7e7e03ede18969f016587ae 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Y0gKDmm9lvL8NCMLD95G5FIEYzDb71MHEtOr1v64Mxo/quEr3FzyHwKi6gHxkHEIu+4t0UncTDXoDwtN9C27rw== 5svyc4bnHVgy9I8pN2ShEa1+5YT5Q9hj7l5nROD9RKNeV81mg0SJgoktvaeacAr++3yNgE6Ldkw4d/EqcMtZNw==
108886 232 2021-05-07T07:00:38.546Z 2021-05-07T07:00:37.106Z 31db03303ce33384c18453f5d2afaa305618b057b736c8e5e39eb326a54a3929 546bad02d98d58252d1c4f007c3d06d56a9161ce8e7ae1e0bd3869f02b8bada4 60f94c75f8dfadfaacfc11761a0af10df756870fe543d7bc9fec0be3e78a4b48 1d753b829338b7f54842b6948afa05bf8e6120010de543e583071779baeab81d b06f7210eb211e1705b389051afc0fe356f21fea83f9422209be058be7c54973 AME 2 03e80edaa0f22dd5713a03491ab2a4cba84f869bee237b9a1060f1e61e060f19dc 0375a6da30957faff841492a7f98491016ef6fdea8c2dd6a5620b8e7fd79e08e6c Zf/OaRKvuRNJZb244Eu+uv66QwyqVaNFWfYgA5GmUjGdDWFt5fswpS/ufFG7jO/UasnMT/fOOiJ0EWIhc3qfqg== 1d753b829338b7f54842b6948afa05bf8e6120010de543e583071779baeab81d qzSTaTEsH3V21MZ2QEKrfDmGxBA331rYFuz7gkg6iVaoLgXc4V7iwKFN4OroZXgqTrSMaR7ih0LS3buiprdHLA== f7uDknDUIisJFSI7h7AoL1yCp0IjQCvBncbF2pRBG8q+VNMwNkeh1EAMJYmpU6DnvDdY9LCZvvDqWtZmMPo/5g== W95EOgitDZqyOLpEvbrSmlTKhlm9469hyp1VJWQZNgAnEHIasUHXq/P9CmUzRkxm1lNksH/z7elXxdeMVaVXYg==
108887 232 2021-05-07T07:01:21.275Z 2021-05-07T07:01:19.648Z 31db03303ce33384c18453f5d2afaa305618b057b736c8e5e39eb326a54a3929 375feaeb02f0305b9605d03a18f0a9fc53fc0de435306bd7e315831667ef81e7 e2ded288eedcece942d27aa0d11a1a76b24a0475f91c98196df9b5fc2a630583 ed10b5e2f90092e6de15db29b93cbbfb880a603eacd7764a62e52dfc0cfc12d6 d1c287e0c74d700940e94f5389374508ae85230e5b881ca6acadaad5bae694a4 AME 3 03e80edaa0f22dd5713a03491ab2a4cba84f869bee237b9a1060f1e61e060f19dc 035cf881d82d4f00a81056b23e21910b190e892f01c95806acd000c2d165eff2ed lCTsvuZ1zqKk/eyPL0hd0yrZmWqSTaUeq5SUojnZ+rV8H17tZUJq0p/z5ZAdcIDldLpFyHZzAnxswCYnlcGHCQ== ed10b5e2f90092e6de15db29b93cbbfb880a603eacd7764a62e52dfc0cfc12d6 aFcO5jxiQDl987de9wYL5bTVSMawIAeeY2qyzk8qCHXUh6bNHa4dZqy06Z/iDuHqQybKhC4ojxplOMT49ozZlw== KZforTGNfLFKW7xOJVkQfhamyv+UbsFIxj14axMzEat8s6JDRv8nOzMa7SKlZro8bMJ3Nze5ldT3Qu8m5wNrHQ== 9AzmpOYkHX0+uEZQTBYRRaTulb2xYlGAlgkxctC5XCyJfKjALuldYfBqCGXBjGp1s5XNRKVvHoC3sX8+fRUTdQ==
108888 232 2021-05-07T07:01:53.638Z 2021-05-07T07:01:52.246Z 31db03303ce33384c18453f5d2afaa305618b057b736c8e5e39eb326a54a3929 ba9403aa4ec43fd2d02d0adce57f4b5141de8d4d3ca39143e6337c8726b66cbe 8a2f74228a610dd03bc2426513acf771297dbc28c5afbc328487392db34c0b87 703aef8e635fe04fcebb4551de00a5096fb39f55857f642c48a520b19c7e8554 487178bd18446e1484d2a85eb30ea25b590a6b7be42b9ce55c469b0b4264f4cc AME 4 03e80edaa0f22dd5713a03491ab2a4cba84f869bee237b9a1060f1e61e060f19dc 025664718e66d331a2ebeedc28e79d503b5adf06ebf9b2ac327d9314ad2dde70bc dHBvwhb/SSD/lBXZ3djV7/TfmXDsejHTBujYA8AarkK9w6z1vCl6cHBtntggqdkJyZUaWUy99x5W8+lveGQ6uw== 703aef8e635fe04fcebb4551de00a5096fb39f55857f642c48a520b19c7e8554 FQFe8hc8lB0xepfsmZuXutPrBI5SAdh8d4S1P1c4CfMr9apAT5heAxZP3JqGN7o2grCj0Eikbt0dco6ldfJnqg== n1PoTuScchF3ZV/jSPZKaCsNiZBDj9vowzqYav817QdCrejBS1yw0nDhZOoRJH9y2vSBravoghvnsI2jUgUU2A== Cs5k7UViRv9EC1c0u9754rb3RE/2+dtCoQPhaP7dx2ONHJjNT1TjeJXctjWXsDjJfag/aqPekidSNFSNiP4Phg==
108889 232 2021-05-07T07:01:57.291Z 2021-05-07T07:01:56.172Z 31db03303ce33384c18453f5d2afaa305618b057b736c8e5e39eb326a54a3929 f0deb63ce9361fa22a724b7b6b6991bdba1a7c5435dbe5fad699177cb6dd5280 14acbeb2662af6cefcd38b0be524668c4617d3a04a8011a9805a8fe15bc5f31b d1babbbd4734947c8d9403e1fdb708ce0e2fd9b5f78b5aa9f2f8887eaf855794 d8a51704e7d8874a2400c1dc6c5169a869d04c55821aff8f829202ee5b44753a AME 5 03e80edaa0f22dd5713a03491ab2a4cba84f869bee237b9a1060f1e61e060f19dc 021b312c5d683af3b9f9bfcc24dbbd78cb8ac804cc1863bb131378b3d500ce9c6d uXA/uC2BnTuE1l5NXL0tngu54Y53M8sVh5HwcakUPw5AlEo4O/UGi6mpLAZ0kovtF8V4EAD53dct8Adsyl6iMg== d1babbbd4734947c8d9403e1fdb708ce0e2fd9b5f78b5aa9f2f8887eaf855794 HhIFSv3RcBVouABD2j4jdk4dvBOfF/f3AXZgN6LPrF0TOpizEn7gXWReQ5HA2c0EIyL5t52n2A7eEqk+FdtN1A== tgEyAaRFQyolnK0KZXE50UAOrT13fv9biqU/fNhIS6aoblGsVJou0C6wF7599RoSjgh/BhQccGWBpPjUlINYTw== k/30sBTUQm283WuyQlJMk3I03Uhb0RsAr7ylamm7AYapxTCMI+ewrdYu6nUnEzdaCFJYj5zQTFfytb41yaaGSg==
