Block: 64
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
45481 2020-05-21T00:04:52.594Z 44e791b498336b449cf990b79236a789fa8ee59fdc1b84314b9a713677af6ead 94d9e6bfbb245ae4331b5e29cb816a5d306086ab2e0e7ba84a9d87cc50bdc0a8 27691796cacded1e3b77a491edf34073e00b722ad88746ea221b135c8c6637c5 AME 2 020516eddda6ed0f48a2bd3cbc63332dd0b70728b077b6a881a377798d23e8f683 03e91987d70e7dd128501a714e865a50a576d0a5a17ab63f5296ee92d39683b30a gRFkMPGd853Z3Ads7GG2FI6Q/kkndz7EC9mG7h4jz96uV4my+U/W+MBDmFRymaScb3cXSVcj7AXH1oWxQaNqJA== 3M42XM4zP6LNhLeqaulapjLsfAvCoSlF4CD4SrpoGM0RkY3hFI3tEDtYjmWrZ/rsIuf9hFGQ30eMfjvxuCMCWQ== 4Z3NsWMDfaM98SZePvB3clihYOy+ZY+9e489CkgQZbxwEMP0g5D0aG3thm4vk+atinsBoIRh1ZYF3/GGAwi6Bw== 60eQGg8bq/V7wWlKo2BolleT26kkGHQQKbU8xKGxnFxgP9zYeXLZkiFMcExhohO/2dbEbdTFZb/idZ7B5jTxsw== 64
45482 2020-05-21T00:05:23.611Z 3342e14093597f0ca1915bbf0d24559daa3d77feb6e4be992cb570e9e2c7ff89 3342e14093597f0ca1915bbf0d24559daa3d77feb6e4be992cb570e9e2c7ff89 3342e14093597f0ca1915bbf0d24559daa3d77feb6e4be992cb570e9e2c7ff89 HBT 63 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 0347e861be3a0e5b81a8c1fe43e145662d07d80edbdc60ceb61d038944490eb025 6J/BPLbLKxZVAc2hbCvAYfqwq27Nl8cNq0uQcPjjInolJkYyB1umcbaAGVylrlMmg4KwR5yVBibpT9JA6rG8sA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Plo82dz9R5Z779Ci5gk2SDYq3RBtA/z92xIifCm7uhf0iZV4QFaQhxKW+ozLiO1pQ5KhzQsZMY7t4O35p/AdnA== RZaJMJPa8xxwh940/sZiZnQFrk4c8Y2IlD/d0LDCy+A85lZkXhr4ZWbaOK4RBpVf7vzg8Pp4uCcmEwTXjWF9mQ== 64
45483 2020-05-21T00:20:46.058Z bed7ba35f9ebb7b71a8ff2711a533f69af3559b276da3547c83dab4eae7acf2a da9abb3f8382f8406ffbe9e3148467a5e1271b65425968c22a7111fd6ec8020d eb802ecf8df7eaded674641a58d096454e234baf80e47ff709c3cfbf8ffe05de AME 4 03b6da599bb26c0c84a378cfa22399ea0701aff08fb0bf8a375626af53b351b230 0253b74d6cd6fbf13a53a7500fc0cb643be4edd56d59b6a95c0174236ba9734462 KixKWVaHJM77BInqFodvs5xiT6Y8QISUD1xBlwfluomyPpVFC+zOmHnntcL+xuvJ4tqWtWHDMZuMeLoLDDAizQ== y5AgCdlXbrzVe0PgCROJQynA24Xb3wXBzXF626M2ay3sEQ+1HEGxhluHvW2y6DuD8C2cnV7WU6l50EOy5FARPQ== nqX5rdQD/3dBs1JkW94esYCVKF5v9+mbRnLt02m+YQOIc0wMDZoaKr0tQU/08dk2oZIEwIgCv5kqm0PA612m5A== qwSHpATZdLuZvIfuiDkW2AwjPMLkN6gWJ0TC5xtVmh62XzIu42KV2b0gq5KNQSqWQlXtlQt7Uccx6wxebcMK8A== 64
45484 2020-05-21T00:40:49.604Z 4b258268e6ee5da06c6aa3bdf56c4486aa1e0f2a514cd3420e985171249e84bc 62fae89fb0eecd7b9a42e617bc12e4a195886d39e056257a5aa4ce7ceef878b5 fb519f113dc5e1df869cecd09f79298cfb2f79a1c1d53ec097ae0e80a1846f24 AME 6 0392eaaa87981f15993638262c97f80d7e58a96564807d79c101c5c6c920bded03 02c53c2ea0d8b44c1fa33122fc4919b85f0f02fdf2b69841066e315f8ed72b4989 D30OQBjGgW8Q92yOR0/I1Lmu5XwNkgSTGee6ggkCDI+JWYtuDoxZOBdvXWSch6hXzwmlyTkl36RQ8MN7duvd6g== yN5f0ttfQkaPSb0cOjRxXfAPu3gbZRYFTkgR0apbWBKsBllGEgVFi3/4BA/WFittbgERqVQ5EVtrzDcrDg2Tog== gexl2L85koUxtuOzfA44v6oFHRvAHRg+UXaPAv1PXheIRLzmXTVF39jUsq+kH+iaAHVlPotVTklaRlju7F/Dag== +4sr4npjFtOGXQXskgJ185d6lrVstVPCLjL3J7AQmNXUkIO5jLVXQk5MRkhPjouAEIi/yy3JofmTrnLedGqYqw== 64
45485 2020-05-21T01:05:13.575Z 0bc81416aff2e1aa1a38f81cde9a2c147658939f56dfae80d8711161ff1f364b 1b8fd60d06a66a47d9b4f32aea4fac21223459e898b4896d8d920e321f350d85 9fce62943f178731540035659559afaafcd81ce1d4c5f710bcadc4d23f0f0def TRA 3 032513bf7b399866f39dbf47c4b58fd78f91e923cf8313affb220fb64fadd94cf8 0371fa14bcdb00f997b64582dc793d785bfd1e44bdaf621b0b4e00234e2d501c2d jS9NEVNCxFGrAURA6FpktDWx8bakFRVv47vPJHmV39E1MyWZjXF6mERH5J2coOtPSnQnJ8LHUNcqNLhw4fGHPg== g0WlvGasK9/IDlAD8uqMQdhB9ZhI5OWeW/4OlzEj6oJwWFQj9BRYhltR2Bm8pQl24rUaJ0FV3UulI/HD7SNBZQ== bMt/vMKYi95sc7V7ac+H5TDWFx/JXnItrG+gcEvp72MH1xuXKAy9uP4yhmvqJvRugs5MXMjXULs2t1e4UbG+bQ== nSmvpy7MI0WQCfSE0mwsVs86U5LHVw0sLk9OyW/gH7qSr0ZF24ENOfwCqQ2qPE+yw1FfH7hpn9rKJWFs0xKyFg== 64
45486 2020-05-21T01:29:40.41Z e5bdba5208f9824e99cf0c3ba0646b8fbf18825dcc89fcb271eeaf06c19cf14c befe79750def9bf3750fb27b8e3164c736dd73684524be2884f8d3d7febb8725 18638a37fe6133c589b0bd2b6c9ac89b2a13323683dc5fcf23b6968fea22676f AME 7 039a9b77865dbada82ed8b4db7ef074d0963cce1e20094cea605f589a32a09fddd 022ddd67058f7fb0f9c7b7915d4d1b922f509f204ec12eeea17169283e77dacd2b oHgg5l8Mc9SSYARJ9Ny59DYdEpO/rsREZoJlJtaDaDIUGnstdWw+5waMsHgMwNNj5A5LcVQRxuf5R6FuwSOolQ== WUDo9o4pWNPkRZQrFJCJzjNl96id3uBSCY1kGAwPtAGzWppN3tx71XCFe4wrGC2Vnceuf1++SvKzGIZqmqz/0w== R+EpGl6UO8i3gmOT933Z60nNDC6gGzONfHnkNphWYVG6a1CRz5CQ9UJGE9mllcqNjHTAtWphTAf7/jlJuSHpxQ== z6XLkGnAFsF4RMaI8DYJtZRLQ1KlZqFUtWcDz3lxj1vlg9hXhnPhqqZJfNrIJm38zURB0vL3P9fuSZnzj4ieUw== 64
45487 2020-05-21T01:55:16.485Z f28010f21782916394f89b4e1e7ce24658836e07b9577997d9318e0ee7c6950f b2ea1e210abc6f9b0905a797e012bad4a2442b2090f15de5c09df27e02ec170e 0d169f83ef7ca64985eaaf536e53327ee80f06b596d4207813390a405eda530d AME 3 02cedcc30ba694e9f51643f1af9ca68bb4d4f73108f09c7eec12e35c9cc0e5c08d 0200fc34e8d1d0971222d67de5794ea49eb82c29d8c694b9e8d102be0798b904be 2A8+x0xgUEl3nXynh5I8shJCez5U4En16oMfPsJuLjrhdQxb5qEfYZaWom288L2SMSkS/hoBs6As/sXDZ86vmQ== 185/VVNJKZ5vukZkpzVQWGOz80ctBcx8j3HioZAp1XOTVgxpyIOqxgfEnjav+qNHdbjIRMdYUX4CrrwQjN20FQ== ZLF+b4uUjamsIXRZIezUMo3hrBUPN+coWYsBsJnWzXeqhpMvM2TF8pnYT2OwqLvODJ3cZTVnU7YP9f3FkUhu/w== MYqrvEcD5bR2uUa8URi0ekGQRe14LikNXiwB0RXSdUNr6a9l+rhAtYaFkFTRcUHjZEockcb1wUxfNHnXFC4uZg== 64
45488 2020-05-21T02:21:34.365Z f87836404de52081831f68814a2edd3ad70c1376c92fc643ab0726114d7cfdf5 95da9d242ce49828c76f9d7dbeb950e8ef58b0ea80abd6bbd48b256998139519 0a6a29e5bb12455c2485016a218a1cfb7db6877abb2a62ff3e1f217c70f6675b AME 4 02de8147d0bb6902c00815b4c51b7c0d43e514ad1035a2960111ce36c92b2f4e0d 030ecb5463e35ebd25cf4a1eec1833284c6c9924fd9ecac8411ae69c670584955c YpNkfV6s1a1PaZCuqPUWPem2eAwj0XFml8461SRuabMXYyE1Pqq+YusOHER8SzVRkOnBJuc3bOlYbuM7iNEWfw== dDsxVO7zq7KVxzPTpR3ckaB5XsZUieNXmoCpOEYqaSqUwDOcLMwxubNzABhV4/06SnCPX67H+xv0iHoL1g3WUg== 1awJRjkK41RG07cABRyWT9QaQwpJ98JwA/7VxUvjjD2w8nGqEejei7dScn080SvNzg/XIGUvxJhaLaZQ1QY9Mw== IZle4x8UF732VzNRCWh8TGNlE1WAxrBXaFZrcGDm2v9vYjsSsinHbw2mqTV7BnKlKqzn1EXC69VZ+0rsosH0Kw== 64
45489 2020-05-21T02:39:46.317Z 1baa9ec20cfc830692353d72183ded34913dfb27c8c56a899f1afceb6ca801f3 f6c8169faf232df3e6825c98774e9e8329e51c8825158282dfb4fb97a9729434 51509c3800fb10ee06f3036c4e3da8160b6241fd730880b59311e72a393a45c3 AME 2 021a1761d17b662249f759e4d25e196eb27cb7f91987ba865c7d9df27a6dfa1c16 0320daa906ae46b805ecd288fee4aa8d52b6d6b86a9ef4a5c9feb3d76f79b287a9 P5qJ9uZ5OslCqGTDSs8njLKluHX30X/qsGOOxbsYyTRDhmCJSqAf4gbG5Dp6wdMhqhPJW1M0LV7ebqqK1GTvyg== d0+Rf7iDoMIOrMwQUxxEYDruL82GyduaWhq6JFSQKRBpKBS5o3lZ0TbJbbGD7z/F+yE2OT6pO9KcsqKsoHYIEQ== 9D3vT24JF+OIfH15/3FEsf34533NxXNYo/aCUhk8UHolFlfUIlZqIMfcVCa9FC4qS3dfDCgWLcCUzsnxq54S+Q== 0geFT8aLu7QpEJAeRNZSAQXtE2XQHzOtq//ymx97k7tlFwgDvJAm4tTQCM502Cp4qNmB6Or3nvypayDTmxV8fg== 64
