Block: 122
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
66316 122 2020-08-04T13:40:17.166Z a0e9ebc84cdddab5f313b72f8c8e001a53ff9daec46028a6809d1bb792b70721 a0e9ebc84cdddab5f313b72f8c8e001a53ff9daec46028a6809d1bb792b70721 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 03d732f137416b5f6ee45206f4a9656e0881a61f228640d325bc1680573789d9e9 03a2c6399513926e4d337e05e79181f54db31e5ce5953bd9fbdddfe1aea1b4574f NHLzfWH/PzHzBiZdV+LXtDt50sAeyRa1klg2r2h6OZJIpkjsd9bbPpNqagmq1oiQkUjS8ZaPTzZdj2/TWpzSnw== a0e9ebc84cdddab5f313b72f8c8e001a53ff9daec46028a6809d1bb792b70721 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Y1zq64a/Jw8j4fqIX9ftZVKJsDnkU29TGHdS4kGmqqH6OXG6hXe4gf5F3xDqjt2BkwetUJ/wIHTOtR1WA08G8A== SwHFCoUTDt8tSqWUt8UwiM9MbDaBkVBQbi6TTaJ0nhJ2FMuqO6qlN4hBeldqkJFo8aEsZKFZLaK3YOY08qQ2Xw==
66317 122 2020-08-04T13:40:17.267Z b15a00e25be47001b8e5d1bcf2da165f26d0c9d6271efa9612b76af4b7a8f49c b15a00e25be47001b8e5d1bcf2da165f26d0c9d6271efa9612b76af4b7a8f49c 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 03a1c84f75b2d186065912467b7d762b5cde800c2affeebcd27445c33eedf09dd3 030a93f603602861e6059803c334409640a71197326c525efc0e8f9e4ffb9b00e4 ddxu8UPzO4ZJF50UfJLo/kBOLrHj21WS6bsqAgrBnf3eYl/k8GzacO0b8vqi11Ym1ivAzPBJD9/kBMR2xs2Z+A== b15a00e25be47001b8e5d1bcf2da165f26d0c9d6271efa9612b76af4b7a8f49c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 qw/SUsfFUPomJdRsUkathSCcvK9dYr0NlWjZQVj2SDLReyrMGyxkekBJ3D6VIIXngBDGw0CAvG9+Cd7cRv5qnw== UWjLlJeypJ1hfNe/+0VXRlWnmQ13gE8e6K7my3wUnHFYhWp9Dn/RSWl1jz5NSppdaYf0hU2KTuyDATYDbtiK8A==
66318 122 2020-08-04T13:40:17.382Z 3299aa81594c16734a339f8dc043f6095129a53ee4bf6d79d92d791ca7f100dc 3299aa81594c16734a339f8dc043f6095129a53ee4bf6d79d92d791ca7f100dc 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 027f58cc0b8704eaaa0fb8793229e15b00d97a0a95d0edb3e108c42f6690bb1ad8 0248c9940cd1906373ec9ce4f9beca5d3380e74b06c94244318715fd682df21752 /j/AtilsjsgMXrmdU0zmxL6W5tEynMxnid6TbEGukoyjY0Hdg13IYXQlJQkaXyFJPaw/l/SOhKjde/3CTgZVCA== 3299aa81594c16734a339f8dc043f6095129a53ee4bf6d79d92d791ca7f100dc 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZqqvunGbBpQptEgB07PUi40EK4aVN2ApBrRVQEsG3hGHe/anP0AwrD/6DkFffhug5B6fjhLb7aGKfY8iHeEuTA== kE6aPTRAJOBf89Gv7yQWTy+qW3gZR5eo+PWNoNSZaf1D9Ytam4cNLt5S46+CyG8OMa+YEyVB1YXLjEbYVs76Kw==
66319 122 2020-08-04T13:40:17.482Z eb2894345a37695cfb7768b348a0ff68e2638e734f51d3072d9b334560d8ef4e eb2894345a37695cfb7768b348a0ff68e2638e734f51d3072d9b334560d8ef4e 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 036d3625d0d2332596ecfb5d8ac0346b30188b39963fb17045a7c99794f1fd70a8 0235a8fdf5398472d2f2df5636839278cd39e3480b11ff27e6d09adc630d738eac BVLsI1Jp6EP5GeLH+6kcg3i9YSknZT98bLdOJ35RE9gAwcTHsowVE9IlPcfKUSi3dK/NCmvmY2300utLjYWUCQ== eb2894345a37695cfb7768b348a0ff68e2638e734f51d3072d9b334560d8ef4e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 YFbEQo9XuDJEB9Bsivq2Lhn5dA0q7TcbOKMDtpkU4Mq2cz+KJNz3J4dIUn3cIvNFcoRYQ7NZSUvwyMDqvp3LIQ== 5aLVX4Ov/8YBacvghN/D1UxyzoIY3x2i05lb0Fvft2xYSfCXMVrh2Ro82/lUGat5z6eIgf9UCZ6GW+c/De8Few==
66320 122 2020-08-04T13:40:17.577Z a368a4a5e5b970ea8f16518ddfe82983425c3ed8627b8b3ae02db66bf241cc89 a368a4a5e5b970ea8f16518ddfe82983425c3ed8627b8b3ae02db66bf241cc89 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 022de6907d6b12cc72c0070fbf3febe6991ee126de186ee5d478b8f521b07fa50f 025825991c1391cff85b654ebe8c8246f10766a8d97ca9e08c521acdb836a7fc1c 9WfLp28aTX/N7knc1BPJtYuUBzCd4xQM+KJzv+rZ2GnCHCcf3xXqUs2lyrGlkfmsh51Ececp3aUaU02oDnG/0Q== a368a4a5e5b970ea8f16518ddfe82983425c3ed8627b8b3ae02db66bf241cc89 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 lmTWknSCW8Fvr0Af982NC5q1yAuxH6jRJd1aOFQItoILqQ/KztdH2gXdL955IUMtpKyPraiwPBD/pJHU/YG6vQ== Jyo9OfxzicTd3mpWLPYmR0rM3hNzy8cxfipa0U3U4bB3PLK2Mqr6u1WOcKEKovIUymWCzi18hIf7d5LBPRj3nw==
66321 122 2020-08-04T13:40:17.776Z f143da41f1a3c9acbe929c01ddfa67e1be90d745ce305530ef8a67191b56c575 f143da41f1a3c9acbe929c01ddfa67e1be90d745ce305530ef8a67191b56c575 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 0358fc1d8fe45373a309d65cc27fa97be7d648a039c5f74540547fb926d0033c22 02d63665552ff818e34af4aac737a0a0ad1a49264a8ab42b2e0c970afc9a64e6a3 rjDC8veINqwkwvMk0yqQENyfY4y4cokd13qur3fuLM4xzz7aFTYmraHDiG/c7ZR/fnoWX9Kakh4qxNmqgXrcTA== f143da41f1a3c9acbe929c01ddfa67e1be90d745ce305530ef8a67191b56c575 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Sfd7GephpKUZCngXzxJt6i8oZZt9jtOA+NhUVoK0reje9WX6524E5S8ksxfnJnxtUriKOwCQZvbcnWoSrc3Zfw== S9Ug6uqOhzg7GaDDpfx/T2yLShFyij94Fp4l5jhewfWrAJXb/wljqkSqcaxHlnsQAUc6VZPWFRDMkV4agHtDpg==
66322 122 2020-08-04T13:40:17.895Z ef50368bf4ce3ad670f4d8045bfad0230da95bbed39c32cbd360238c71ea8c38 ef50368bf4ce3ad670f4d8045bfad0230da95bbed39c32cbd360238c71ea8c38 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 024b3522ac9f22738919811966f9cfa745df9d3d8516d36ce20111f5734e426d02 022572044a9279ea872e21725caf069659a148369532e94139220295090561f8dc luLJGyKrfH8LhqeRWkh8eZRT2kwZXU+a6cBQGPkUlJHkNMhEaqfqGlAwYx3fY6x/VIucVTi6wRfZITIP5Av89g== ef50368bf4ce3ad670f4d8045bfad0230da95bbed39c32cbd360238c71ea8c38 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 wPqKejP1YrsUJ77yprdoDdcXxJbXGj4uUsx5WIA0eTKIUwUUWG3Bru82vx2Zi9+WW8ELEgJH3Hc3srYwW1mXFA== q3xdHOLeI+k6parUzLcePhp51GDyAlXzWL0XKRC6vWkcm6TjUgyKElZoyULrT9sdjWfGnvMMAxgYe2D6FjOZ9w==
66323 122 2020-08-04T13:40:18.104Z 127f1b57653975496671bc7e45f615d5389b5de3b962d94a59aa36063a8e4473 127f1b57653975496671bc7e45f615d5389b5de3b962d94a59aa36063a8e4473 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 0324e0e6c8db2e60d14579a1f4f27ad5581c5fa1312244f72242fd5f7035d96ef9 036df47546d966e79dc7b0ce4f736b6d57c48473a833bc3dccc6881f20901ae2bb OTR/45EKnptkX3PWzLmsB41Z5GDqQsSNSkrrZ3rq7bcL+gpVwSwrZdE4S56Fq9uEoz7AyMjN2peHf06kDazPXw== 127f1b57653975496671bc7e45f615d5389b5de3b962d94a59aa36063a8e4473 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +MTCm6COUTjhdAtI5nMAZ4G8bAGl1ezdUEni42Xgc+ksMRCoRX8x0g9M1ecdTXAayb/uoPz2L95YWq/KbppO4A== Ebd5FwVt8sT6SleReVPZ1bqsu5R/AC/BX4BguB+weKVdl0BMi8jYVUvdIKooqbcQJo5X0SEW1TvARFcsqXYM/g==
66324 122 2020-08-04T13:40:19.415Z 83845ef3374b484c40c061d81a99f5d6dca5c91534e0cb1a3b9226c0925f7016 83845ef3374b484c40c061d81a99f5d6dca5c91534e0cb1a3b9226c0925f7016 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02941cd65ef728e132a526958e7cd789e8e17431b2b2dcff40d68e35e7d04ed097 024910b6ba5f88ba9047746f709a956c8d8b4d6418d549ee6388a4369087b9cd1e +Jm2GjxmqWdJiP4dvFIcRwVUmO3QZNGm6l5DjZ0FLkou/mTpuc2dO9P86SOdH4LHJTb7S9B64cc3xdFVaaJsWQ== 83845ef3374b484c40c061d81a99f5d6dca5c91534e0cb1a3b9226c0925f7016 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 14/hz7Ysu2QVWAwinaJO+hjlOkLcxRUMJnf3xhBec7Ifq/9xbFgGSUabtxvtSqtNtUdeRU+pPhgLxSVJlHUY+w== uyD8wzpMWsShonUXMeWirq+TZmPY1VYY3GycVaYkXXPw4jSw7U8OW3ljRNyoohdlhY1/LmFJdbpM2hw6dBkbXQ==
66325 122 2020-08-04T13:40:19.454Z 225890f5bfcb2da82e1a07ab89e5a8196276b842b620688622e7530081b5d082 225890f5bfcb2da82e1a07ab89e5a8196276b842b620688622e7530081b5d082 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 03a4eefc3f6158c2fa230d7068869c707608d46faf005dd4f7b747420dfd10257e 0369f17e474c1ad40698ce9a64b7e82205bddf34a443cd2d7cef15acb1a5bf11c4 1k+pWCa+lIXUAv4VCPEoyAsd0uuAYsm/3xBpCLR6SQjiNb/o1xkfp/qDdfMsWkFJC99hjlu/oynXMMyYQbkKqA== 225890f5bfcb2da82e1a07ab89e5a8196276b842b620688622e7530081b5d082 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 blzH7Kk2enKKBp9QRFSK6IB9R1H98iOUbebhhiE+Ts3aSRYUge9Lx7C97zgzISdke4KukxIhO3kRCuutWvqMng== owL+XbDXnaO+tnN7V/pNiVGaml/M/DuaX/pUtsulf1Er6/sJameI7k2Ezx93AFbnUYVli4D4XJgUMQJ6hKALWQ==
