Block: 104
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
47801 2020-07-03T09:48:38.876Z f6b4053cc589c5dcc9b8ff961763728123731bebc782e4586f8edd2b865beea4 f6b4053cc589c5dcc9b8ff961763728123731bebc782e4586f8edd2b865beea4 f6b4053cc589c5dcc9b8ff961763728123731bebc782e4586f8edd2b865beea4 NRE 1 024b95dbec0fa35f1dd4f3e80604492fcb00ad2e9885d174f3071cefe4a1e51ded 02c60d346948ce69a803b4babba3e1b226453f0165d64e4426a789a416fbd387ee J687ZvQniJ952uvVAHHXt6OVzlEhS6RbespbAYAhJ1Ywa+irDosdZUvhI1SsV2cGEGR5eH1VVQInlkMUMShjcA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 pTXDSGWj3BEgA0Ic2WJuVOYl3Vsc1hYbPAo6paAxblwqVY/vgpA00WFhNIbuiRUviZT8TcCOj0tsGj99FbEdNA== YEZ0Ww1oSeHuM/1GXOkhAiZdrfQem5Q2RYhSPyEE+1W5xk9W+Fqo8S84K+WNnmgZLFr08DOB1AzkyMPGHlagoA== 104
47802 2020-07-03T09:48:57.894Z 5259349fa0c12025266bc2a5ec6ce995e5fd10584e76b9ecdd192b3589abd823 5259349fa0c12025266bc2a5ec6ce995e5fd10584e76b9ecdd192b3589abd823 5259349fa0c12025266bc2a5ec6ce995e5fd10584e76b9ecdd192b3589abd823 HBT 103 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 03f2467f94d8fc8a0827869fb80c575ac633f493cccca1bb8df82a9e67ae0e19b0 6Wom0CqqjkKJWa/7J5MS+sKyndog+U2pHFGwS+NukhM/qzYyvgLA26phycXQ13+53x0gevI7FnH/Dlp1NhqnHg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Wdr5JkHWanBimzsi7iGkoJ84ycEj2XEIvf7GohCSA529Lk8TmSiNkANx+FG8s7HZPWtYKWGic2YW0ihywbKsEw== 4+2wO/xs+h+2skCFUHbbMfV1LerMiYdLYsQdksIz4L1qmRLJaDNDCbCdYEZaQyh8sRToGI11YIj2IY+L4sehRg== 104
47803 2020-07-03T11:37:18.179Z 2daf71d2d4388e630193b406ba41385e51086614bc5a03fe6b2daabf59c01904 2daf71d2d4388e630193b406ba41385e51086614bc5a03fe6b2daabf59c01904 9f45e03b65cdd2a921b0a3668a5fcfce6b67f8fdfe259c0131723753a8ffc3d6 CRE 1 02d08d9033d8b21a905f27a8355ee7753ceeaccb13b92e2956396a8f1faaa313fe 0212b9e13a5340a522bca1f3e8cefedfd6a43b1174c7256e202c971ea38be312ad c6lAuVDzkHiWmcUgiIfBCyDjGI3TwaHRVu3KcdQdEv2T3tZuaF8Z8oORzoDCBqHmY2G2JMG92HaMcVRMWXEGKw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 BQDQNr4kVi/y7WHmqQ0CNG49N+j/bEW/fMToVkpSkWFZUHp7P9IdMT10Em1H1yf1J0urrpDzZP5PcC2sHX1p3w== Kk+4o3/Vy3TySlc0JHu85FuC+kgCMBdsOLGHMktl/IuOPm+eb36T9S+uQo05QtyD5a8PZWNfppB3RDFQKbXRDQ== 104
47804 2020-07-03T12:50:42.516Z 344951795a665f1dc3375bac8c8f573f7bfa531ec407bf902f3a73558e92bcf2 344951795a665f1dc3375bac8c8f573f7bfa531ec407bf902f3a73558e92bcf2 baace3a06fbd1ffeec6b2bc0356e8cd196cfde22617ebf65fad32640224d7d93 CRE 1 02fbce70001f161b3553ca8fd602804445d8edabd46ffa8182e6263cbcd8778fb9 038590ea98722b0b646f59a4efa4bace1815b5d8d7a56f53e3cabccf01bd62b09c H4Xz7bpNELmwueGW+8SLFmiVK6wul+TUe6f/eiMLfcFIW+s14jPDJoMF5sCr7RS4hesUmpms1wUeWhdxRFdc8w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 gjpJhGcrxCOlnu70/IesG2b2wLh6MYbcXMjthNOYkfTGlUxCZCQ5A5iEqVB5KrJzfspetukIlvVLjybfDsfkqw== 7CLcQL/MAKnh0NZUFry36jR1tH+3BhVDBOEuPS/BIGmzt1i4n6/iaUHZMg7NOsP+qTvj3lBrdcObVz5yu6YFpQ== 104
47805 2020-07-03T12:54:44.579Z 2daf71d2d4388e630193b406ba41385e51086614bc5a03fe6b2daabf59c01904 74b3b3a24b881bbeefb7a62ca3dd7dd086c0769e69a41f5b864db1981c3932a1 a5a0d0b3c2b9eb13894194923d5bb153a1b7c9072280e57578ff5297bec56701 AME 2 02d08d9033d8b21a905f27a8355ee7753ceeaccb13b92e2956396a8f1faaa313fe 02301cc44f439ff4d61a1131aeea0b2c1a63f2fdf9ac038fb9dda246831e588325 A737GaY6B7+XZJAtTZMQSbb12gz4O8gyH/osk8Pr6S8varvGRjgeNPl8ew6G6OQ7R/Y+BphG4wnWBEzP5YSfjQ== 0fKVm9+Z2sIF8uiLzEd3u43iM/QTLvxddDexm2aR1GiZvm9eZYC0G2OdyU/TgiPqe8TYICiifIPqCwLOvQ3IeA== 1gA3zJVyBLCLkMg9klxnCCw3DCdPxHkPpjEwvISYsyYgJqnQaQ+2yztUqDBfNnYM1tDi38o6EicsQ3YCrpp2PQ== 5NFtza8vnXjreuq0w5FwULmpiL4mSJtZXl/snO1S6z25njqCtan6pIqH68iYnvB+fc6NzoZoyBU+MtzD3LNyyA== 104
47806 2020-07-03T14:18:06.232Z 344951795a665f1dc3375bac8c8f573f7bfa531ec407bf902f3a73558e92bcf2 d847183cd0e49cb682244dd68cd17fd38c6d11c6ce24d6d6a48957fba2d7aa44 2729c978d5139444f8829172eeafdebd332d11a133723901017f5e2651353be6 AME 2 02fbce70001f161b3553ca8fd602804445d8edabd46ffa8182e6263cbcd8778fb9 021455ea1bfdb481843d2a32cebdc4fbfde2fcb8e2a93b4af5d0e1f1ea07b79bae ViY5FZSN5EmP4S+BUVbqU1plLczOBVbHdqk2I8LZd8w94aim29ItekkG55yuTwlRTuFroaT35kDZ+lQg1chZLg== D4fzsDHM4YQ9pbrDrUShSl8MQcfCtjiYNtFB8LlxQbdEUSag0D2sF/dv0Bn02surb6X5EU8a9IZ4bpDihDi5bA== q19hfrMZDKOZy7MGec8YVTd6Y7umWET2da2mksrPl3RvJAieGA2n9e2LGUYEZcb2BAvjWZTHsnarQY2fZL0WSw== 0X/XyZ7uj3H4j4VBwQROejZGYlvZqFX3BtbsWeNGGGbN6QE4n5A1k+f4UZ5AJR6g/y6c5LOCWvHXyBJezB5hww== 104
47807 2020-07-03T15:31:57.299Z 2daf71d2d4388e630193b406ba41385e51086614bc5a03fe6b2daabf59c01904 bcd6a4d0f3f3146b3ea5ebe09632a09d9d51a05c482d8aeea447cff5441fcd47 f5b76a191bb70cd61743a43cf7296f5abbbd809cfef8e688e80618b43f735a94 AME 3 02d08d9033d8b21a905f27a8355ee7753ceeaccb13b92e2956396a8f1faaa313fe 038f8ce1de7abc829a77e644e5de422cf35d71800a01f03ca15357fe6f66831398 C5mrFvvdtZc+nWaaSSb6ggl1i24UAb7btM0bVOCxRhl/diGby19b/ZS4xJ12K7xxKKo3oY2JPpjdIM3Ah1JiFA== cpEDKbIW41r4sThrkpbR9bLmCOjxNc4EBaC6a/wwyUz8tiZLNTzafLg2VMLLwxKf+tsRpvrEOjDQeSaRg77P9A== 9qQCe6COsMHFMt19QmSMAacoyMsT3xjFQj0N8YBdw29gBht7qc3BruRKRSku0X1BgIvjwQgEiRHcWB5rfyj7BQ== 0Q9N9FT0oyTL3odtWDYSgd7m1iGIaHSuJOH32Qr9NpyXTAlWoTlv61Y5Y8EMKFQhQTHvpXn7kwcKmDjAJ7ACnw== 104
47808 2020-07-03T16:59:06.850Z 344951795a665f1dc3375bac8c8f573f7bfa531ec407bf902f3a73558e92bcf2 17980f12ea0be6861c0810ab84cfc4427e6908ab856a4435b9f7649e40b4e45a 51e407864967314ba81fba46b28a1d403f6d0e4b999e95ae5c2d3de22e7382bb AME 3 02fbce70001f161b3553ca8fd602804445d8edabd46ffa8182e6263cbcd8778fb9 03222aa85c72e29dcc346a9149c66d99a1ceb2ec9f98017597b8d997f5d9382d21 Rews61L/LT96SdAqbrbpY+NKqpbifdIdvZMsUs6G+K4HLJvESobDqPIdirhUdzDVssihVdjaDyatt7FIcxognQ== viR5NaMCC0obT75BzLI1gjVZVgTDebN1+TAHMyE590vxxPKpzVnX/UTTUiEaT+/9Hb65T1mI4tPWSa4EruwIfA== R5M2JbTnG6w9FgeMwKlEQ2XnFhjM2Vik7/u3fmnI3DqIVgJs45wul6YPKSwPDyWWA3NOM5xWPd3CsKUbBhuYjA== BYo5nieH5mULgQ+PDRIW2MPuudiJR82bjfXW8x3Uw+85rxBdnbGfZYjTfDCy6S/Jov2g2Uw0vRQE6OyNOZI4nA== 104
47809 2020-07-03T18:06:16.168Z 2daf71d2d4388e630193b406ba41385e51086614bc5a03fe6b2daabf59c01904 78509e0c524bb1a382292fab89b2924a3bb52f5e9ef8c4d955cf90efb4ed39ed de86ee2f992a63139c21bf72686e6bcaa141eb4e6748e5b9a2200342f142dd18 AME 4 02d08d9033d8b21a905f27a8355ee7753ceeaccb13b92e2956396a8f1faaa313fe 02948ad983dccdbc46963a8f63ae2ceb5a99de6b9a2cd1cd43a939a1ff09d75118 PuhXVJYBhXw/fPcsD+OJhY+NVaWW4G93vap/wxguCOIe56+9sQQdx9J1IRb8as44sh4Ru+rRK9MjxlBx19vQnw== dET1mL0NKQLyXdBK6k4FK3COqold/oLNeYwzyIDd1rMKzxhHGW1uTYD0JdtNw+bpeUvYvYz/dD/pZrowtesV6w== Ot5bf7awR8bMAnJFnK25EoshwBsfsDQqkRC7qpbUxoNI5spP5i/n5gM9ANCYrnH24JKP+NWUtxHyC2vMV4SPBQ== H7jww7eaCPkYO1ztltrw7y1cbvoXwKoS15sUdJDMJnkH7LVNeHgv/TJHcE1tDu+nl/Loc3IU7wnhr71ysXz/HA== 104
47810 2020-07-03T19:11:59.319Z 583e049727046a7709b10c864d6deb59f285056db14575bdf37eb40aa623fe51 583e049727046a7709b10c864d6deb59f285056db14575bdf37eb40aa623fe51 c5900a6358d6c20d86b717182706bd873fb37ebed2b7911642efa2a66d959da0 CRE 1 0283df298165e720e1a2cba973891a8c6094722347e147f074ad5a2d83ebbbbf19 02a4e49bd942e472b456d0816fbd382cb2c0acdd1b7b813419eda165dd563b0671 pjOG1Vck3NZTEepjSGbPNeFAzZrmTdEjyGsxnlmqHnLxtmL/DkVF6IAAzCAK3OHmYbFheU9/NfJMKS5/j9krRQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 79cm3LkNl6tJpGxbNNKuH067fGFxz4ZfHKY8ci6/Ldgq7P4cULfhBcTqpGK9TWgu4JLP42boSkrPjT1oX+RxXg== Du+oMu7kb1hhwwpCzEl7UU6Zg37wWLiT9Z3c1YP8Yvw8B77D0jLZcbRaVWGEhX8WJyy0cV2rq5uDcrroqquYug== 104
