Block: 56
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
44951 2020-05-13T00:04:18.054Z 92da95a94ea462408223dcf67f1c346103dd1c90414b764f8c98f1bcd91701af 2deff995708882d8924cf20f39f8e4546f9b137724116bac56c1803bec11322b 2c50a03ca8d7d8ccb521c048c38108607c0d1cd05630c705b2ceb9eef59edd4c AME 3 02f1d50bdb88da1a66e565b98ac28fa7f1b6974705d9fca559a2ad031872a160b0 02f17c3ff004dfc39fcb0c5d8959466866836e6f94d53e1d42ee05a26a9b5f462c 8Mzs8PF4LoTcOf1hnR+JCDbTOEHfakUfBf43qSz+JF/upQ+Dg0nwUBg2DldNHIGvyt82ddJ1nPQyzd48oQ+VGA== PjHC5iQSXy2Imd0E8YizBLk9kpuVd2BJrm2gKEYU24ujT1mKeTTOizuXCif+j8WwaLdXVv80TXsyX+nxiGYiOg== QPfq47IZQpKEkARkcYILlppgzVVaUTZ2EiRVHoxtakDJpxFeQBuY0PIMCSTWlTEU7WRU7U9jhR0xTQQ4RsCfUg== tCTM80ZJj60MrnQ3D6GLcuG7pDACTaJp83Vnq/T9Qpa7Ueep1bxdnpMq5sE9vMiX/u0iyV+SwThXy+9flFCS1g== 56
44952 2020-05-13T00:04:41.449Z 9f8516b2c7c6707c852c01b142bc9241beb7485ef76178a00edd9269b46825b4 9f8516b2c7c6707c852c01b142bc9241beb7485ef76178a00edd9269b46825b4 9f8516b2c7c6707c852c01b142bc9241beb7485ef76178a00edd9269b46825b4 HBT 55 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 03e5d5e32982a84d805ea3a178f251bd8766cfe9fd5afabb155cdf279b3ec7afc3 UqvR08rKxNqM6Fpgmk+gN+so3xFzj+zAG14ZAmkhmMoe+BRQ7vyXs/XnPXKXEkN5pdtirPZr4sPEfNQuVJFIAQ== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 aumU0lPC4dYpREeBjxx9f2i/yEJ+H8C3xYRKDF/zrA6XrIi9euZGYqjerQ1uYAtTCVBNayj9pvxtUa/1A/Tv3Q== EQXtxA5uA1Rgk/egKIlT3Q2Ydiv/bEWQZLhELqUHUyOhrckuRSUVFgfgFY04tHy9CDIVfd/trnd/uv/BQp6ajA== 56
44953 2020-05-13T00:30:44.122Z 3c1a7a4a2d4c27b489182cd9b017f36cd11f2de226648d584548b27967f94b08 3c1a7a4a2d4c27b489182cd9b017f36cd11f2de226648d584548b27967f94b08 884346dcf320f9e4e06bd0e157d7bcdf6b796ea25d95dddc48193fcd03b2f4d8 CRE 1 021dc65a003df6fbee6a804edf73bb9a27d02519d3051e25bbe31217b3f0cbf419 032b486092a6393b7d0e08b8a9e6b2fa110d4023de2b6910a5a06551184d9a80b1 bla30rJdLow/mXfnS9Kyc4HzmkOyAFMZch1X1RxUjmIcrRXFFQOerDViV1fCTqACdoWXA/c0s/f46v2tYEQ51w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7TThyNzU75JH4K0ufpPtjUC6EhV3Tu6OqrgJMFuaUbDWgZR336wuahwdb65wt95DxYBtbGH94xKU5YOO03FRxw== xEzWMnLYd5txtzOEaum0zo+SPDAubk1zpa4gs9R8zSRqHt6M/bogw8Z1/Y8HpspxY30/wQy92BFOBaxvtab6sQ== 56
44954 2020-05-13T00:51:14.768Z 8c4fcb5097c9821504c4e0f3eb0e725a190743f3a6b3e405b5622b24a330684d 00c45eab0ed5164eaa1428a0054b656378f4797098c5eb249ab7736f0a84ef3b c4b90f4b48681278527322eec5b03a569825c8228f13d0bc496845813694c65b AME 5 0325efc20a25f46a9b09c8b7f26f19dea134091672289dce30db9a45f3ac210ec2 0251b8de7e41f97ecd44de03df383904a5464e7ac8fc253c7cdbca74da1f06f324 aG9rz4aL52CBudJ2uxQEBsO5K6DDyb8cM5h/ABOuOY7pM85t1UKA9/jAfOL8zWDMbXZQc2oNeQIbKN4flQuxqg== 8h3LLiD4vZ6G/VtfWSNBQ5A0zW4haLJXW/9AvnbWAixGPo6cUKsiKrPs8Om+CoRAOoNfuuSRI+PKmIZY5FEt4A== N08ODfxyN+RKMQWnCbgmazXWTIeL7pa3Dy0+PTzoS4z5ttUWLuQXM9KpYsdfVuiWGpboQK3SuXG66xhcAbNxyg== VZdUUp/0LrNOHApkGS8P1hJ7x/SBSnm+PodLLBOwCRjt2IOVpvLKNDLWoy+/UK2XH0tIyJMU6o+/0vXl07rKCg== 56
44955 2020-05-13T01:19:01.068Z bbdddf31cd087dc5283fd85f71a1ad0c7ffa11e8e25ba702d7b2fa31b5dc4171 a381e1d95f38169d083ace2c9f024d54d0283f11b541e427dd358c09905369a8 f41ab49edeabe200013ac5bcd4d9462b46616dfa3ddb8b6d0499085099ec3492 AME 3 020bd4f3479898d26433907ee356fd0c7fea4ba41aedaafbf1ec797c66cfc6b2c3 030bc63bc806bc7d6539df5ed49d07bab5dddd92babb7c6a0f8c08c8f4feee3c72 fB4ZrjCM6ZNfYBS2//sKpwVtIufm74ZB9VAZyK7wN1NozCjL1vRuzM3/8JNarRk23810ZXXvgwbn2FvOYJqzkQ== bAETaR3vH5Yk8hgJ4w5m5rrZRDN/wYLHiPY7f5tMTigqKUujgl0TRGyHBeRRBSXhz3vHSj9NNLz8o1Zb/YmYKQ== MBcBQ7W3Acfaixyaw88aqMd6G2J3VoeGgah99VwSTvqyZ8A9cem56jzSRmlNhYzEO9T7Q6EXCWCB4KaXQENJqg== 0iqeP6Y6754qjFzU3d6hms60kB/hMD/HAEbX3aPXWFJxuSr8K1DdoOgsEa95A2+CRcN6uKYO6RWZSNVZATrSZQ== 56
44956 2020-05-13T01:45:15.452Z 572231b0006dc189b9f554a57831b2256f3a31c9232c71d1243dc63ba2d0d639 572231b0006dc189b9f554a57831b2256f3a31c9232c71d1243dc63ba2d0d639 7a9aece4e0c6d620748365c8b5ba1dff6d967a89319fb03368b441089bd32a1d CRE 1 024b7895076d514d50b58f65ee382fea0268748b09e87d38b335f3acd675a034ec 033fdb33b002a5fe8dcdd5df691ef03e07a0e89607a136fd4f4bfc61c17eca6b4e 8JErmAyH/HfijGg5xPH3wJUE8sH4mZs785zc2bc9+qwwdsoD0PC+WlxRugVw3rzxbNwJAHhbYLsnqqaoxLMS7w== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 QXjrFetWZPK8i5Z5pKrfI1N2nAxs9+rxVjWF9ygJNj4QOJJ2jduPIcpYkjdtgKsxeFPFIJZoicIEePKcKDX0dg== /yWvDnh3tKjpe8/sI/ILmJONCrmc/mnVVrFShdC/hNxyuYsjSjR+JoqDM5BG3vsr4K7fOztp95QZnXJGi/+Y8A== 56
44957 2020-05-13T02:13:55.143Z ae65aff43b4ec80bccd7874c39cbf40901463c23e0f66540d36f5e11c510c3c4 c36498f675c9c0e47377b6eed4c5e39c63d1ac079c33933ab323e5b1f33d8eaa af0661ce086ce3aa184ba819e2dcbb7c7f1689a74a3bcbad54683b7212a4b7c4 AME 9 036be284afc4dfc61028dee5e5c199eec7326444de9ac2847aa96c19a9ce860ba0 03757be4cfdaf4a371f1257ff554ac541b26f649d9288cbec6748733832ae24f47 E0smXZzEKfw1fgkdWfOEosasDymK/vafwnIEerCYbrlc2CIo1jZHgPzQbTmgKpliqE22ODRzu0MSyK6CAl1fVw== 6U3aQ/4r/Tl+a2YSejE361Yoq/6VJw8pcUNoqLy0XpxXiZynpC/sau/3jd7GzsU4lxGP+rWyyygufr7u0X0zqg== aZorvdvr7ltN3odq4hAAdWqwrtrdh+jBPK0xRksL5EAphf1Wz58Y1HvO9vATi/S2Vk9b/KkcpwLp5QjZravpGQ== 61Ry3UMzzHLZ57RynnXvayQNIWZvZjAzTySvBxFB+BRMF7dhYPbLx62Y7EJQjfWlZAgRj0YvLjIXSh9dqNKG7A== 56
44958 2020-05-13T02:31:54.602Z fa7579472b6415709f05693e13462575552fb5300a44af52a2a9ee7f70489006 aa51c2c060e0bf0e2a6c7bffbd4908263a324ab7e0e62c3a9ed85931070b20ca 5e3447457d5a2ca9813d1e070e3f93c3eb9554f433c7c8a2f57edd38c856cb41 AME 6 034966cc5ab28ee30aca6b3a8c8150e11a4983a565fd9d773938a184b035c6debc 034bbf45d50b6d601d4b4f40cf0b05a2f2d3683d31e3aaf55f027cc27ce0c6a6c6 H3GFh5sfQ2NljkH3uTkiDRKXpfGnUcDuvFo+dAngkFzH2sHbHP7/rOwIxniDE92NVOUx8x1OtFxsmPETcqfMMQ== dNiT/VuZQSahzjUR8p0IPVJtuw9vLb5IKsZftcYTXiEiloUL+LkN4qUjwSlyGQ7n/vxuTqU//cwoIMn7aDTddg== ZRyZ8rEKiCLiZEsGHmFDUpaIx1tYHOq/KGCFbQEC4BtId4beWyofb1tJ/4TV1fRzYd0Z7Un/1/EtLwM/s66U/w== 0cGl2pJkeOAYbBE+FjUj1Wzv2UzI5PbT0Y2VWeKmGasEyIPXoIuIaJkyr3amQfsdog5MGnJmX18HTTA5NJpXDw== 56
