Block: 292
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
111499 292 2022-04-12T05:32:34.127Z 2022-04-12T05:32:30.618Z 67067798500b488c53cba09191b1a66e9a5a54d6ea186ca1581c936b191d0de8 942319c19d6e1b83482fbe76379136959c9171f5833479bb0b30baef57b048b2 ef91158e3ede15fbf16d0e7897662256e645cd34bb01e2d1c5229979126e3566 a4ea1526dddc0d3871c8cb4ab40e99a7fd0a578f3507b3fc62474fef60cf844c 83ba6e72a47a921b5d2ad9651280f663e4ce4d4c584d56f89718978c88d6e922 CRE 1 0397ac146d638fa9f73220b61c74022b17a8018faa74d9cf67ff64bac71434a9bc 02938f9879c795d1a026af1d31e1909b309eee66387be77aa4a84393d725ea80de PuhH85jZ+jNbiU5XoBlnby2rk4oc+2jkviMmS2bl5nDJ4d1wNW5HuX9su0UK4l29Xi14GuFMQLhRsAPGrAf7Bg== a4ea1526dddc0d3871c8cb4ab40e99a7fd0a578f3507b3fc62474fef60cf844c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 z2Yv4sQ7JSLHdwoUSVd0o6o+L9qahHvqiiYroETTTT059iamN2c+HaHnGKawIipLTCktdRmaM5uurvNes2dQ3g== M8BZmZjJaXR/2b5qWeUdarsx3uRp1XyBWXDRNuflnmJAFmuU5sWYJf0JiNpJejxdzOPSdBi8XIAlbUlF28RZHA==
111500 292 2022-04-12T05:32:51.608Z 2022-04-12T05:32:45.415Z 7bfaa904a5c02760635e7f393d7d8891e0938a0ee33dae067b1cea1556dc6f1a 7bfaa904a5c02760635e7f393d7d8891e0938a0ee33dae067b1cea1556dc6f1a 7bfaa904a5c02760635e7f393d7d8891e0938a0ee33dae067b1cea1556dc6f1a 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 291 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 02d809e942665bc083b2897a983893f95e7b913803f6d104995dbc0f0dcf0dcf59 a1J38hLR0DGNbtVV04akXdG646BC35wt3M5SdNGF53+JzqAWnVHvp+65qO53LgZLvMorlShpovhKA4ZtIIaZoA== 7bfaa904a5c02760635e7f393d7d8891e0938a0ee33dae067b1cea1556dc6f1a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 T3s414z+Nt8E0MExC00+lmuDXTfaEI0lv9f22ZdelHJFZJDmEQaDE65or0aubjO5hSjLSselmCqFkKWrPbf67Q== +FekllM7nvmKSHBA59PAKCpbl0gBbGstyu25/DR8MVdqNRkr7B7wbIbOHquWFIoY5yrw42F3xX07RuMC3gfOEQ==
111501 292 2022-04-12T05:33:13.646Z 2022-04-12T05:33:13.388Z 3ba3e854574163df758411a8b0445a539ca4be1ed58e1529b1fa9551a4a4dff1 3ba3e854574163df758411a8b0445a539ca4be1ed58e1529b1fa9551a4a4dff1 3ba3e854574163df758411a8b0445a539ca4be1ed58e1529b1fa9551a4a4dff1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 291 037ca6a1c76681a536c9edb6589cf3f64425939bf6abde93b86feb709c5e15e8b3 02aed947259c56f8d458b4908a928cf7c23fb89bf9a9d36bf480a2b542fc6f9580 nI/Lw90ACwbHb6eT1heuyWZQ+dRwYFjbslL605drIRA4HtTCGcNaSuOvsUpjb3KRAVA/M1CFPS7NNZa7ES3giA== 3ba3e854574163df758411a8b0445a539ca4be1ed58e1529b1fa9551a4a4dff1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ggG8jJXAlQfbl3/VdQca5RbETRuaN+Bp26EjHWuOn1qvD3iV38kh40qvjaWcDfaEblVIlPgoyE1b6nYWizTzbg== O0nbIaOrIY7DqO4kckN/G8+moS/wFm3pof+/Q10EHXYZmAcnzjoeut7oWl/+oHdl2LfUpJm9Mc8st6B3LxYf0w==
111502 292 2022-04-12T05:34:38.321Z 2022-04-12T05:34:35.084Z ac8cb25e8b7ef0df6494558aa7e28e2257da907822b25aa317a99a6482c28f2d 5c40f21305017f750fb234130ca0b26625fb4ff06c20eea7357fc7d637b71634 6b50723fde5003741879165bb4c59fa05dd10e63121f74cc08f104dc9167e277 4419d55f465e3237ae9cfa3f0edb231979ec37e511f74faf94f33630020f5d87 7baf9d394309c493311a67c7f421e8ba4fbc9f7db02c591bc5e21e866ee7c492 CRE 1 02f7d56c9c7ea721a4cf45a0552805de5d97388918052fc3806ce538e0f21c01af 038e34b051043dc486c95ed8f688411bfdf565134dec67f60917e61e8db9129410 2CvyqU97kG5aCjJTkFoveFzU3rrWlwm8PRBAmYSy/KQV5ujfbSjesOFInXT3VPVVPCxJKFansNp1zgMOVTWTjw== 4419d55f465e3237ae9cfa3f0edb231979ec37e511f74faf94f33630020f5d87 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 yLhryXYsKCXw2e1dJW0oilZYK2auK68/8iQbLn2c562jJN2SlWnCDCAX3cpgZuRYBr0mThKzNB1om9+YbGkNRg== VALTQvYBAkhygaUnvh0tGh+/9jpy71ghW4hUQ0lDyQf0/mErL70GTuys54PbLjBM2jDdJQ0XNnJmT6TVAZGfNw==
111503 292 2022-04-12T05:35:04.621Z 2022-04-12T05:35:02.205Z ac8cb25e8b7ef0df6494558aa7e28e2257da907822b25aa317a99a6482c28f2d 928ecfe76926788f510e865002069164348638b4f8108d8f7e9a1a091c3c8ee8 92201e38d481b88375024d04ae135ec66387781b739420034b257070f768c8c7 3b18f6ab10608564d5350f202cb7695c09ede8ab9289f32097f2d6a1a649c114 7007520391cc780efb93bd763806e5fbdfc92441949cd0c8e43d8a973fb2251e INV 2 000000000000000000000000000000000000000000000000000000000000000000 02ef43a6adfea437ed36ed267204f9d7451a362b56fc9c67bfd7fea645c85ebdf2 MBC3VTF9eN9BYovVf664PKZCTv2Yx/94gi0xfspuhbjkpMtmT/w+4vx2StlFzcBsoTa52xu0ynsKawZkdtLq8w== 3b18f6ab10608564d5350f202cb7695c09ede8ab9289f32097f2d6a1a649c114 B09I9IklrBCAaLj6j85iat8R+8L4CnHIqMTVYRCoUiAcLFW1HhaAXfsYdQiaJf2qrNoXxQuDT728NW1V48njVw== 1dUtrtBBkG7v2406CWPm206mG8PAi6N+znyAybLdZSxbU13DnyYOBLKsxt1AZxtzAv0j3v3UXbOA/rgDE5sfHg== Q11KTgSD6rLolksG8OXwmYlPSADRoRXeWRgxdDP/n+RGs3T2zQbXzp1ZvfCaayRMNMpqq7zYJ+fbbBf4yOWR8Q==
111504 292 2022-04-12T06:38:31.944Z 2022-04-12T06:38:28.469Z 351fbf52a147eac0d0f516a16e4eabcca78798166ae6ae553fcf710403312fd7 16aecc6087eb8453c52601d6dec55fa15506eb3942d9051af4ddab1d7caab5c1 de74a8369e75d52e39661a944f459904f77370e41ae4e1e7a7fcddc7a244261a e9cfaf9ad9c15bf9ae5947032899cc99fea2ee2fedb41b2d0de80a767df7d86f 0bc8afb5da771ef060759b21ef5642d6bf4fc136cd3d1bc26770a4959bc3e59f CRE 1 03d9f12d06eee35a4c3693f2e03bda17159b03fa11d9040c12054fc7992c17a6e5 0200d04cbb1f1e74bbaa561616719377b9e0e0c82f7cdd635484673a061304212b UwrawSoRWBzMFC36gcucMYYaoF1BYgfglHzYPqvN9sBfE/SU0SLdt1J3ozxBA3wUmjyrmOxr6du4M2sRK6GePA== e9cfaf9ad9c15bf9ae5947032899cc99fea2ee2fedb41b2d0de80a767df7d86f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fctHPN4q+Ieu6k4RjZ0BDI146dRBTwHWKRJN5SdwVHD1hb6rr/rd2YtWsSbQt0JltvnxTM2+0KoKfGxOd5/kXg== GsYORDKwH2//coD7iZmoYCCSyhx1NUOxrgXpHuvrJ/8XrzPMF6YGgZR3xqZ59yqpJMjKXE5lXfB9epKoHpsWMg==
111505 292 2022-04-12T06:46:26.280Z 2022-04-12T06:46:23.655Z 351fbf52a147eac0d0f516a16e4eabcca78798166ae6ae553fcf710403312fd7 03b58221554fb3c2935d4820de5b66e6c37ee186f21117004b60f9b4f51df990 a1feabd40191a60788dc6f2f5a11bb1e591964676077e2771bf72655e6410dad 6b1674b1cf687615800afe6e7a641178d7a7d907cdc598e037d3f69684fc67b6 731bdb8635c95ee197791f1d86d9072b8c9e033428bd8b711324889a5676f769 TRA 2 028fa0523f9ff4b90a5d048288c3670f3f81e96150e1f49296dab5a719c2280099 02562ad67a54d35ed0717c98b4d698c8a488def3ea171f2cd8d58b2b26742c90de Fc7/4shahZ1bEihOs5V9ltTqqArrqCqVFzEh+PnmBOQTV7sZ3kAz3gu+GxcSLEKJzHBUkx46yAkemdwBggFOGg== 6b1674b1cf687615800afe6e7a641178d7a7d907cdc598e037d3f69684fc67b6 GzbqiO3nGo754jZhVNOZKZLCZskPEU7Rvn1FDLMnkMkw4HUxnBNequf+9uzig1/xss+9J2UCbA0CoSOlz2IYQw== C4gbf73W9igMjgHMrn+SNGv02jsAGnjoAZnZaSl55CXyuuthu3qNq10or02ldCZodQiSSkhenyJbenX2Yfr8AA== xcSefn2rtdaU0ALLYSMJkrcQiBaGeSVC0aMtRFujMgyxaFDK4zdRFGXinSnK6E/ijZpcgJeiuEJ73Xsk03JAFg==
111506 292 2022-04-12T07:17:18.356Z 2022-04-12T07:17:12.070Z 351fbf52a147eac0d0f516a16e4eabcca78798166ae6ae553fcf710403312fd7 a42a249f21cb47907b7c24b973cf5ac61e168918024f099bcb4c2026ac191e09 f60d25d0e9c5287480211af3a81c534f9da330e33d1af1d8552761d888772a28 e43dea773cf326346c9f1dbd0078b8b2a21cadea68eb94c1dded42ca850494ad d2a039b10157250d5a8d5f2fa69320027fe8f4f93c685909f9a74637361da76d TRA 3 022ff7d794a5c0ac6765aa69510bc63d882d54c18f95fc7aa65f298e6c0af4db81 032d8f6d58e46a007b4ae2a660ea0a920315ac8622c20d9435d064dd168e67f562 XCvBzrC2iHTnMK1X+HcBiDxNtDVBVUb0n7xteEABdioKQ1up77fwMib7j4jeiZcjY+7EfpsHQAeCyG+qf2bTcQ== e43dea773cf326346c9f1dbd0078b8b2a21cadea68eb94c1dded42ca850494ad MV5cX3p1Y2VzqKaZJ1EdTj46ksgjYPGiR6JqBNSPNg5QrNgw7tAWoP63peh5vxDHhYtraFcCOqxsoOCUhvkkRw== 1mB62KocvG9KR77thsrrmVQQwqY9ive1n/u+1uWfBBkKrd8VJd38NLVUu4xoCqLPophUeR0rggam9tzKMaXacA== I/Z+epEC7C/KT8bQDTDmhZI04xvrH5b872MxQm+lraVAEhLF87rXRqjZVqlEsIRTgYMK1C4e63lpWdSd35gELQ==
111507 292 2022-04-12T07:27:59.636Z 2022-04-12T07:27:59.378Z 351fbf52a147eac0d0f516a16e4eabcca78798166ae6ae553fcf710403312fd7 be0d3f74048f2664309d00097644c7babfbdbd41d12016517ccbe3b3d2de4ccb f8e136121668629a39e6ac8dcc0c697af305b99a384c827e983146835c5c6698 502fe38b6f5004a6ec3438df024ec2fa8b13fedb510ef415d9744455aae7da1a e91a7b9ede368b7bb6f4ae83d899f18626efebc14532af91ebbf2de9f4a306be AME 4 022ff7d794a5c0ac6765aa69510bc63d882d54c18f95fc7aa65f298e6c0af4db81 03a2f298b9b2d3d32e7ef37c2bf970156f48ad83da001a61e088f27d85c6d33988 VN0UaBC+PUU5OW+ZpptAFYceqfIFL9vrhwcrlONgX54DRxdKsV7BigAgD3VlO62MYyB2nycA8tJr4Ac/5PtsUA== 502fe38b6f5004a6ec3438df024ec2fa8b13fedb510ef415d9744455aae7da1a Lb0/ifVjJL2mSvNFV+jM91lrr9vTVXvx/JJvWvu8ZVpsUWbAJbvuS6sI3AW8bmjqRwsc0+mMFCWFGbX/5ylCmg== 1Uo51qn3Ch5a2FYQWRH1h0QzQvRQfOsS8GX/8AfO1DbgMgrF9QgWQOPGnBuzqvTj4qbYkNW/2puDXv7Qm5+yJw== 1r9NR0MWGONCRUi3UD7wKqMH3LNd8LM+uH5Yj16wbQQmbdMvFqaxvJhvPg5xw15cbFVBlyxXXs/IJGWFu66tyQ==
111508 292 2022-04-12T13:48:19.581Z 2022-04-12T13:48:18.853Z 351fbf52a147eac0d0f516a16e4eabcca78798166ae6ae553fcf710403312fd7 a12e259d72b81b71953b347af526a8e3a6c018b87ea6e4c9b261d469f26adf6b 5e807cacf469edae1c0a657a9db938e2bc64a5dc3b63e13a24d4027c8de22075 85c2575e043749f8d74366354c4c6c38544a191e8d345ef041767ecbc712154a b48fda07ce8cf132c438e950056bd7f36f73680c4f29efe8df55101d5df1f434 AME 5 022ff7d794a5c0ac6765aa69510bc63d882d54c18f95fc7aa65f298e6c0af4db81 028df5628cb786475e5d55c540a3adc2201fd80733477e839dfa70907572802095 v2YafGF4RnjU8acohvXT1Iha1anIVV9311c4AyK/Jtr8jS5fgAc5+xDuFFKrOUfWA3kbmuo9tURJBl2j0dhFkg== 85c2575e043749f8d74366354c4c6c38544a191e8d345ef041767ecbc712154a izE4yBKtSUvf5ePF5eHDTNJUeP1BrmKdD4Luu85JY07JCqa11nhmceBxYdtzRK7I1hh///RE5WBR3zfUF15N/g== J8HZxr8hvJZmpd8cyKBzxNia/tn73HZuYTr0ctnySGWDJBJPMpsvEZhZAvcgOvwWmitPrhiriMcFmurqxKP5Cg== 8Yp++oj9UfBU5sxGTYd79om45VgYwaTsu/ifslyiDZNP6SoAdtirVmmsuTHwnflQ1tMtW0zw+1hrtZrV+1fGaA==
