Block: 297
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
111692 297 2022-04-22T04:49:38.174Z 2022-04-22T04:49:35.436Z 270b4f41b25e4b327c06320c6b93f90324ace7ff2559003c45f6a6f7938179cc a07b29a80d9ef959a6129ced8b4d51e6fd4c6a6ed6c9779be290152261ddb717 2ea6980b389efbe9665fe9315aac2fef939f133c73884183382c47c031fce517 6720bcb2a10d23b754bd9eaad0b7bff812af614455c55ae9e5a9d7e5d3ab830b cc3099844bcaba347dd0453e49f907edb9dd2426b74b959b78a8634680ebd6ce TRA 7 033180082fe41e481f4c73dc4b751ffbcdf807cb89ec929a0654f73357051937c7 038b180f1a6271dbb5c3c0dd276210b46029bfbc16133ec68ec819e5ab1073f5c3 5VelaW84R6E7GTw0n9V2189AGu5XDYpngppRuAhTiPcaKzdJYkWcpQK8mM9/rNScRTo0WiDgbeNui/ry5YvCUw== 6720bcb2a10d23b754bd9eaad0b7bff812af614455c55ae9e5a9d7e5d3ab830b 7+D1uB/pYG1CJXe9W1MtTsOXn0aADEBVSxWoNevo/dDnx2AyI/VftswkBS+N1MT353gclnft2MuK7VD0hDtkYw== gC05PvP1HdNBWZxiLfzdhSy+wxZzYP39jSF0DGxlRxl0j/EzoYvyxUN08Zee/yqy/pFvumP0/4no5s5ah1KPeQ== pGeI/fogrDgQCaNYFS5hVnhjiawcujGPHUIVJnGhyhPh1lvXQCBfChxxJm/yDsNW29YQcO+xo7p7JglOPBgqng==
111693 297 2022-04-22T04:49:51.695Z 2022-04-22T04:49:48.772Z 743c582f672f186f6bcf195b7e7c04a6cfcbb8ee8b31b10c62e7562a17618c4c 743c582f672f186f6bcf195b7e7c04a6cfcbb8ee8b31b10c62e7562a17618c4c 743c582f672f186f6bcf195b7e7c04a6cfcbb8ee8b31b10c62e7562a17618c4c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT 296 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 0204910e8d6ef5ee6e1e5745ae2ac51fa45abb01aeea40938dd3d239c14972e196 ce1x+IUZzIkEvoKnGRkp9L2ILXp7V+NrOLJS9GQYXbtcIpLNkGVGYVNrlTcXhAw3Y62E9qaVtWDdIrL9Bf5WoA== 743c582f672f186f6bcf195b7e7c04a6cfcbb8ee8b31b10c62e7562a17618c4c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xBoGqtFQuXHbRAl9H0erySkl6CjE42dpUMHSpebsWJ0FVA2Jv/9UWu1H4UKg4V5wg6KLkxfPbFlT1Hw3JgfNUw== IvIg1nWYXwwaaIYDN9vXNcsUZmNTaaKUp6JtwBOiUV4411CUdnkKLExn2b44Pb2+DQm8mJaeOuSM8IdnFWfhcg==
111694 297 2022-04-22T06:08:46.006Z 2022-04-22T06:08:42.476Z 4f19285b9ccd6f793391f47f1878affd48ce1821d494a336945c4362a5f44876 a81cbfd013648fcb4354318f65b18b3f75d5854571e2c28526b36b1a1d6617a1 9376a5df5ff33ccfbe8436ff8bbd5c5168644514f3ec30b311db098915e9ec1a f1541505b98fcda362beee99cdef0b6a19377b926f687f07a6bd2d0ea40fc0b1 538bd11a98b63a361d8f789b7fe3c3b8a493891f131c9bb92b3915f4ad2248fc CRE 1 02b41345078da1ee54b850675e8e99e6872441a3b02388a0bcd0d4de96d59a4524 02a89f2433385effd133444f85aa15d7698e6935cc0893a7f333ed0d8474874638 s0pg+kBTjq1DgbFURtSbf8rimsoKUjEZjHTpcUE8gnsW+CkDNGVm+iYEd4hjonjd/7l3waH74qraxZH/cNuPTQ== f1541505b98fcda362beee99cdef0b6a19377b926f687f07a6bd2d0ea40fc0b1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 COQtIP5FTzr8wY8LMPFooJwUGYb3APn7EfM4tti4+Lco9zzGZ9+ivrqpqvU4rPWU9uERFpn6A74630ujkPkpnQ== B4rMLUey7o2hrWG7vx560nJNgzA+nfxMrIw9ZW80SP3WOmSVp+YqxHBuNlcLIkIOlQXh4jBHuAiExpx23VrfHQ==
111695 297 2022-04-22T06:23:30.362Z 2022-04-22T06:23:19.883Z 270b4f41b25e4b327c06320c6b93f90324ace7ff2559003c45f6a6f7938179cc 2eecacdce263b2dc18471afd049096bf98c0212df251ee23a4155f3051c16b3e 24e9c2c9427756ae48cbe1242a5a1c16704fdf678e9e59d93b0788d92808ba7c 6928db548e2ec180ef1bcd2dde4625db612ced3d1ecd6d6e334e0fb68adafa28 5b3fccf8bb4a81d7a1a56aa3dfd4bfcfc9beeaeb83afb3a7c90c65131198f4ad AME 8 033180082fe41e481f4c73dc4b751ffbcdf807cb89ec929a0654f73357051937c7 029a70be1c6902df8d45406ef88ea17107c333a2965a311f715b00f2ec04deec2e MEUCIQCdjl0UXDNYx4sBNFmufaVVmXCrMRBxcB+Y48lj+Ha7nwIgV6fxH9d9YJBnUA+qVJJcaszAu1PsOfvQ/CDKYNmmFbg= eyJhdXRoZW50aWNhdG9yRGF0YSI6ImlpMkc2OFh5c2Z1S1phYVpwNlhRemZCZklXZFJJWW01VmpqVlBWazJzd1VGQUFBRUFRPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lKVFpYZEdiME5pWWs1MldWbERlamxYVUdoSVlrbG5ja0ZFYlV0d1NqWmFhekkyVGpSSGFXNURkRmd3SWl3aWJXVnpjMkZuWlNJNklqWTVNamhrWWpVME9HVXlaV014T0RCbFpqRmlZMlF5WkdSbE5EWXlOV1JpTmpFeVkyVmtNMlF4WldOa05tUTJaVE16TkdVd1ptSTJPR0ZrWVdaaE1qZ2lmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2V9In0= z6xNKi+YjNovWjplArx2TpK2wWMr3HFAzobIEoOmKOjk/G0bwP3KXhwHdt9JMylcYf8YxcczAyWRs2fO+JoSMg== 8pCkJ2S6KlHyy52ZxlTkDlCzkAuCkpIyEBH7CzsaapQC5/VtpGZUEo6A4CcPRI7FCQAXcDYEyWmrNl4cbhQyiw== Du4OV9gWv6xDR/ALl5Hw3jSJ+hC6GBmK88Rb8FV+3HFHYDbZgwpfXMr9Q1HIXqRMtSADmN7L6j2zCMZ8hbVi0A==
111696 297 2022-04-22T07:03:26.568Z 2022-04-22T07:03:15.494Z 270b4f41b25e4b327c06320c6b93f90324ace7ff2559003c45f6a6f7938179cc 260ec3bfae2ec610f3024a684fc7f6cf3925cc42399571c2569b665af07679aa 2ea6980b389efbe9665fe9315aac2fef939f133c73884183382c47c031fce517 cb88abb2b1d8795547ceac49f81038fe6a5e3a6068284789f6e643fc65a5626e 3457122b17e07e0c2a7e5e28eedfc1a20bcc90c1890bfc516718a33e26ba0032 TRA 9 03413c6013d56151542870a379b583cfe41b4c5b95e670ee74809e893f8a19d035 02c6020c76738eceb0ab40019c27676bb603c6ba386292b01f4d085fd84031e36d MEYCIQD7NEGGjBB015Qk5qyG2whw95ho2SMhr64a2SUHELbiEgIhAOpu3ZDk4Qn0x/dGrHDU04GMFarvmTrRA9f1tiOhbLMU eyJhdXRoZW50aWNhdG9yRGF0YSI6ImlpMkc2OFh5c2Z1S1phYVpwNlhRemZCZklXZFJJWW01VmpqVlBWazJzd1VGQUFBRURBPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lJeFZDMXdUWGMzVjNJNFJHNWZXa3htWW1Wd01tSllRa1F6V1ZNeE1VTk9NQzE0WkZWaVVXVnJTMnM0SWl3aWJXVnpjMkZuWlNJNkltTmlPRGhoWW1JeVlqRmtPRGM1TlRVME4yTmxZV00wT1dZNE1UQXpPR1psTm1FMVpUTmhOakEyT0RJNE5EYzRPV1kyWlRZME0yWmpOalZoTlRZeU5tVWlmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2V9In0= +pBnDf6n+w63mA3pb6tKrOGiU+9Y6nW9CaS1Ns9RMHE02tgop4Z3MCYdCRa+En3cnM6hx+lkS/w2IbsLMyr76w== 2ZzqYhh0oBBKgnezvZXe1PF4uK8YB/Zk1ttz/ArpXH5m7AkB/uISbKbVbpu71AGFize/e6QgwVORbggkoR1GJg== xQ3WDKUgMJ3TV3Gi3VKdsXdanljt8tJtbZE/b15nAG3kjyfm8nyEop/0e5gmTaXv0CMWhzHqTI1EStQpF78sZw==
111697 297 2022-04-22T07:04:29.067Z 2022-04-22T07:04:19.869Z 270b4f41b25e4b327c06320c6b93f90324ace7ff2559003c45f6a6f7938179cc 7718b5883244523ad6779ccec30336453c7e3cd8646be2c7717773db617946b8 f8ba841a46fc3abeebe4e777f637a5197adb760b1895c6d46a9c7c0cfe8381b9 69680848c4aa985cbe0bfa0b1271875d0083b7c4c045b059a3597ad188a4f032 57188669bb9a82d2b1cee53add32a293e0d7f80542ab298255cb9d40a7b01776 AME 10 03413c6013d56151542870a379b583cfe41b4c5b95e670ee74809e893f8a19d035 03f0d1610d0ae4070ebeaee7f250c67a32f08d05ad5e03597012c3d63f3ed3cedf MEUCIQDJAukv7XcPUjValMm02HTaGTaVt1NvzsAZEOevuUFVtAIgWHpbuY1A8awrmfNW57PhFTZGLrMxSUNwSuysGVMIMR4= eyJhdXRoZW50aWNhdG9yRGF0YSI6ImlpMkc2OFh5c2Z1S1phYVpwNlhRemZCZklXZFJJWW01VmpqVlBWazJzd1VGQUFBRUVBPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lKYWRUTjJUREpSUmxsdVpWbFhiRFJITUc1S2JqVmllbkIxUTJ4b1RrUmtlREoyV210eGNsb3phamxGSWl3aWJXVnpjMkZuWlNJNklqWTVOamd3T0RRNFl6UmhZVGs0TldOaVpUQmlabUV3WWpFeU56RTROelZrTURBNE0ySTNZelJqTURRMVlqQTFPV0V6TlRrM1lXUXhPRGhoTkdZd016SWlmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2UsXCJvdGhlcl9rZXlzX2Nhbl9iZV9hZGRlZF9oZXJlXCI6XCJkbyBub3QgY29tcGFyZSBjbGllbnREYXRhSlNPTiBhZ2FpbnN0IGEgdGVtcGxhdGUuIFNlZSBodHRwczovL2dvby5nbC95YWJQZXhcIn0ifQ== hS32w8GAhK3oHK2Df6MuqTEqDH55hL4ZKBqM8C5oqYUFLYJO1ny+W13qJ4/+RucFPBfHzRsezNtgGY3i4bLUQw== QaROTTlBu6HlzXLlBzPLDNcyUZvc2MIVPnb9iOcN0s2UCunAMaPSs8kfwS8o+dcNORam6hCSeG2j70HuorJyKg== yAL8cl0q8BUb/PXZB6ihYolNUDcH1MOGbj/xIfJEZKkni+aMQZF4bNypBoWXvYHmWGP4BX4rt0vfipCdJr82jg==
111698 297 2022-04-22T07:15:44.870Z 2022-04-22T07:15:35.902Z 270b4f41b25e4b327c06320c6b93f90324ace7ff2559003c45f6a6f7938179cc 13022513c074c9b9f9efa58c637296eabaf6db398575391cc6f0499c1ecbb61a 2ea6980b389efbe9665fe9315aac2fef939f133c73884183382c47c031fce517 9706c9f1ba0f643f218023b484fc324049cb97c220a7b0af93cf1b1a50b2659b 3bd6fd8965a1fca42ebc803dfad98a124efe2075fa9593db821ea6669be63243 TRA 11 03b15fe83b3ec491a1e09f2e5e4df692da7de4678f4b148af4a6c1af36f92b2d0e 037b48da3c221b9c4990339b5fa3a82c63155ac4afd132af8c668d6cd1076fa7b6 MEQCIB/OogCqvCgzIZ6AsutnJ6G88kp1NKAwejhmbLfQzJRGAiBJLQ46GcuOOYGLYrigqo9u4ZkBGeBAHgcqro8SQF0WEw== eyJhdXRoZW50aWNhdG9yRGF0YSI6ImlpMkc2OFh5c2Z1S1phYVpwNlhRemZCZklXZFJJWW01VmpqVlBWazJzd1VGQUFBRUdRPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lJdFVXRktZa1pFY1dKamVXazNlbUk0V1hwWVYyMXVTWEV4UVZkZmVrUlljbk5WTkhSUE0waFFhR2x6SWl3aWJXVnpjMkZuWlNJNklqazNNRFpqT1dZeFltRXdaalkwTTJZeU1UZ3dNak5pTkRnMFptTXpNalF3TkRsallqazNZekl5TUdFM1lqQmhaamt6WTJZeFlqRmhOVEJpTWpZMU9XSWlmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2V9In0= DFlfCefDY5bnC4S9aeAtcoDXNY7XNgsIB+uRl5cYyscB4gYaK+XOA8mWFUvRgO170iAN8Sned0ksSmEsOdvctw== e9FJTEyKWTvlRYq0mdbd9qw+ZKfE3HZx6GFHFfYt1rwhawn9Wc8V1p4Qy6tBwB65WyS/jUBStuwCZ2L8zUhAfQ== SQ3vDcfhuwntHthnKQ2JVY/Nu+GYhnNJUAAq6H4RMyPlnU9C+npt+90zMux3H1OVm8Y/3QAb2YSGlNQtBlhKHA==
111699 297 2022-04-22T07:20:34.359Z 2022-04-22T07:20:24.483Z 270b4f41b25e4b327c06320c6b93f90324ace7ff2559003c45f6a6f7938179cc 9fe3e3ed25b5a81f9a19c9cef7024d2523a29baf7e7c36d81149edf443139c7f 5ef028215460a2b2e33961c1e695465836a452c2a821cdeaabbff9a2289229ac 03c485a78e25c3ebece70230bf4d3fed362260c6480fc93e5475c2d63548c82d dc1217d86ceaa863eb7ed87c8f027d8e9fac3ed489071951d061b94a7486034a TRA 12 02f06b634a76a3f479b13a68d72d6cbb79c94f77afb2930504746163fcac25ef15 0265d709488791206f094351a6ebdc5e746e0cda18dcb1950364d8567d5c6d2e44 MEQCIFdyxvGQvzWAbL5yI5Kf/cgz54ynt9fWu+YaOWQEaWkEAiAWdIMttIdCn2/Lcq/vAcAd+6WxxN+Qy8IgdUuHBvTYWQ== eyJhdXRoZW50aWNhdG9yRGF0YSI6ImlpMkc2OFh5c2Z1S1phYVpwNlhRemZCZklXZFJJWW01VmpqVlBWazJzd1VGQUFBRUhRPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lKb1MwaG1WUzFTYjBoUWQwZE5OWE55YVhScFZHeFZRazFJWVMxM05saDNXbk0zY1VOR1JHcE9NMlpaSWl3aWJXVnpjMkZuWlNJNklqQXpZelE0TldFM09HVXlOV016WldKbFkyVTNNREl6TUdKbU5HUXpabVZrTXpZeU1qWXdZelkwT0RCbVl6a3paVFUwTnpWak1tUTJNelUwT0dNNE1tUWlmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2V9In0= lb1eTZ3nOilYX3+J3VGNI05B9WKJZ567xeIakxNBg94yCNi2gGYzm+DH3d1vca+NhOJ371vcDuSVFu0EmFLWvg== hyhJhlvvapC+cHvuqz+frRnk95Ra68tp3he709k/WZrpwWtPYClr28QfANO7mxPYOHxJI3IYn6GfhDn6vKQ0og== WdNSPaDAem+sLGU26BHdpgFBiLbSxGLQQdYAfnvXIGGIvrk7bM567C2wU1xq69MNL9krnUxk9LaPmHF272lPKQ==
111700 297 2022-04-22T07:23:57.782Z 2022-04-22T07:23:54.806Z 270b4f41b25e4b327c06320c6b93f90324ace7ff2559003c45f6a6f7938179cc 50c6019eba606db353b16586b8a90d86123bf772b0b5cb02be719ee139548d85 2ea6980b389efbe9665fe9315aac2fef939f133c73884183382c47c031fce517 9815185e210aae755f1b2874a0d3607a524fc1844be426e9054368fa30780eb6 8aa40356fc204ab6f375c686568ecf92860bb207b0d4fde0f44e4171fd00039e TRA 13 033180082fe41e481f4c73dc4b751ffbcdf807cb89ec929a0654f73357051937c7 0345895d6f86cc10d623e7cf17180d4f0a09ec6d9fbf3a19b2f798925828ade8d2 tV/9/rLl0jCl0zaHU7Uwzk8jkPwubb3cZP1mpJY6jibiNGsLlUyPKfSk8KoEabhDA+YEREZsxK4q32TNE/VnaQ== 9815185e210aae755f1b2874a0d3607a524fc1844be426e9054368fa30780eb6 35auTh42tLvwWhm2ZvTmdVqp8yaF9DAgjvkpP+MLTOjOd1akgSwEbJpHCFqMKCBP8nWLv6sRsaA9RxaFJ49rpg== yYkNgzbPhZi98EnBZiTeqRu3k7AKzP7AztN8nX0lJykeVFz33vDMoVuzRQc90AV6U30zO5zMO4HftB41VyiBHA== 6Xsx25pv7hRhGmxaAS6DLH20EwQFE/QRfsA2dTTqxys2yAP25E8GkD740wOkRHTVcGysETtHzh1gwROqWUqEuw==
111701 297 2022-04-22T11:20:27.487Z 2022-04-22T11:20:26.465Z 8516cdbd1e0e6ae7316e3afb466811f82cfaa27ff5fa7b7d7a9ce3a33fa4a793 cffb09889007055e7534a77ea5bd2ba51ceb858eac6a96c5916b2113b2e9a04c 7250440bb34e366d646294068c0e1fa5854be5fac8977bd600e3006880f2aff2 a354c89c24ef21ac710c11336a7e7db6f63fabc7ec0c7ee0922b98d0fa76c291 fe7183f1eca17477479ee2c3a4b8125b102efd1e22695ff024647e715e470294 AME 2 02a36932f69ee18223eb551110058ae457ad17638acdbc7be33da30b7d471ea9e9 02e88aac815a757cfacc9bb7474468ed06430608903a9e47d9b6a26e7d9486fcfa sRRP7DpYOs5PQFm1k8a6/jSGFiKVQfFN1J7SrL4IQnweriOdvShrNiPSk3sRJLvI26Mbh3b2DylRP7Vm0eaqow== a354c89c24ef21ac710c11336a7e7db6f63fabc7ec0c7ee0922b98d0fa76c291 zRzCZ1gltaF8zPxjAyniIK7XdDoLcVnGljv0b3VEGQEqNzdl+zYcifUPacLRdPBO6b0Rs4AUvuxXcPXzG6KHPg== F9lJTMb/Z7y6iM8komMFTFnM9WG2UI5IrJ8WeT0wWxNcDXMaq/Z4FNlh2VpXkdYCVHRvp/D8O6QRsy7tueGYfg== hLzzreiLI13sOUbRsvUwxp2gOOw/o89DSx6CUqqMAKwkh2MHWNjVKedAafegV6oabSV18Ki0dJL3Cjl9ery9Nw==
