Block: 52
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
44686 2020-05-09T00:17:12.993Z 9fca728d6638dcdb27e8947b5ac6870d95a99cf4391b665e7c8cfc827ad07d09 9fca728d6638dcdb27e8947b5ac6870d95a99cf4391b665e7c8cfc827ad07d09 8f7d9aa91701b80f4d0d2da9d7ad8c8d0875263f1107ca8fc31a84740f272297 CRE 1 03007d2fd0f3b0ee67c9c84b02272356fb9e7902c38f337526620b9d19bd7a92e9 021cdbc0a22acda3d1443a006d4f4bfed40e9c64a1ba45675c9f837e0688bc53d7 hWM0YmZ2uh/Nk2RuGDfTfOcjq/lvgwwvrbDeXnieymIx8NJM8YWKj8F1YmfCkNugd7jbfVGd9El4NqpSrnLy1A== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 AhCk1qZtlsoa8iqqGK84KRaenIYKMuWXFxfDM3+WP1wnjUkvfh0S31DUV5U5abTBqk0CYFdUxmf2A9tv+D0djA== F7zxZOOVKmB5N8Vl+72cdf/jREsL9UlV5Ib9Q6Tp+I8Tu4EZs1GLxO5TvIft5ha7RN23SxNlc6jg01riVZYf4w== 52
44687 2020-05-09T00:17:37.89Z 91cb6df962286068be026303e07504dffd6e1ce9b17a19987d76a1c2c9bed654 91cb6df962286068be026303e07504dffd6e1ce9b17a19987d76a1c2c9bed654 91cb6df962286068be026303e07504dffd6e1ce9b17a19987d76a1c2c9bed654 HBT 51 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 0348d8ca7efe076d7cae30bffbe92ee0809697f5367a762b7dd192260ea3c5fb0b Gm60MUbgJt0V5ByN+CfoWt43v8ZAtUappkDDDls4WY304NibaxzCI7pn2A/Vix7Hs+32T2iiad79Tmca/vBp2g== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 E5MNd4vUJmiTdeZ2C1pOeeerSOHqZPH2VxuqxwXS1eolnGtG4fG8nqWhSZ9s7TvpzC/JZodNsDNOzwhp4FCy2Q== es70MJmWp76qXF+42QiaZH0eZmT5QiVFuBL+kzwWpnpmKLkyYfxPUp56z0DTEZAKA0TkJpmaO8BZctNOqtcoJA== 52
44688 2020-05-09T00:46:34.334Z 00d3e4508f381abab7221de39ab61e01c0da241450f57f9a5e50c9ac82ac3069 ee32777fdc03f5d6988fcb98e7edf7da12955523f917875e3ae48d5486c7b155 66f7878e4e23a9e5a3ad0ace3962539109282a1d1174096a778128b6ddae700c AME 11 03f11b0436ac9b891bba790ab0ae2ca2dba4dd582bfcd488fd2fc33f50d7bdaec6 03ff7fae1b46f97b5ee8637bc4967e944d87b795b2334f4bb663957116ab88f6f5 uQE+MAvCXH4GrDoXg3HM0cxClJvQ7VWAYu58dEKzQMJ9o8O6zR09suAgXQ0LvdkJAXHAAHGAIsi3Prqll0tJaw== k7OhrIrZ1H3oRDbhRiqbno41E1bJkxo2ErBLV1Rl1TicdQHlxXr8K+Hgph70exaYThCuVuFhdrbOraZAV3U0TA== xheCF7rZVOEfBJY8aRmk7KM71ZihsOFGubEU4j/m5D+DGIlWefStaeSr/TnYAzF2GkJrqv6p0+vexKEeF3qRjg== ttLEJY47FKkxodHxPH+AxaSHt7FIHn9D/vjUl3TRW7k4LiLH4OYDdobePO8cZ9LeMAunTBhU14pnHnWzih4Wew== 52
44689 2020-05-09T01:14:35.277Z a0c77ef8cde72eaeb40b321d8b69f8200fcce6225e45465027bae43f1053ad80 7e4dfdf8a30018f859deb9a876fcbe1a245bea49587c861d83196ce32e2be0fd 964cb85cf5a4ebc8e752f598ba44901783bb8258f8aa8c58f765ebe7dd921b79 AME 7 03d7c53f96bc0eff5ef0d2869c6704574dcfaa952f2adabe19e78e72e73200747c 0386304929971ca2c109b7b397d680786d490d70aa5a2cd8774b2b6faff9956a06 a45TCty/bYAa8WtyxJA006oBaop2X3vbTVYZRgu5X6LIYMkfsvL2r/jANJ3D3ESpzCwESvKFQc8n88j+6dio7A== /tbYtNQFAtwNhj3e/VKD+QUv3jWrIfVPwsG5g1Q0InBD/6D113bsW2RWWnpZEzLtqxwlWfH8xKUdP1sfyt8eYA== +YuLU93cGFtQRe5OEhKEz4X3rYX4hWG1XnFUVu1BM5cX4t0pSFoU77OHISYBCLqCxH5eD5FVAONWGbHUie3sJg== oH6MnyhFQuFkLWCC6aw4MQgTnELVQSHxlQhhnkvg8GCdfQ8kexOoUY18zSU/jsBNngCinQ6W6RXM4GlJJnrYrA== 52
44690 2020-05-09T01:41:02.778Z faa1f0b795ea673a3fdd2ce77ea7184b77c5b750f368df25f04c9a4b497cc185 92173a9f1d9110f7f251844729524b6c4dffcb39547e032139e34757ff478f43 f1267b94d4ba7d345cefe303479b4950f60049f1af3218f54e6baea5a5cec01c TRA 2 038a118999e398c3ebffdcda7e4dfa9a3c168bf1c44c7b9361014bd699319e1441 03e7e5b3f07c97a9e16cee8ec031921b83938f259e2214045f58e61247da5ac865 M1VgaB+8WfklXDR4w7bKAwp/sJiG15Q/BAdzvifuPj+1yz2SutlFBBueBekFuMKux1bwZAukrlhR/DcJNzcFOg== S7PWnQ58Jiww/bPTrglD04kp30tOZZFKeFP+v3Ag4aae312eB4kedOWUTnJVAMt1uX4i4oSlNiF3lVMiEG0IHA== LapoVcakeIKA2yL45lojBmuFxAcBKXDjw9sQXQisQf7pLYwx7tWrJ6NF9pjf434R6MHBfho7DY4yV3QkSmCODA== bcwZJ3jBieRnxTSZN3DxMz1UjDNLsRQMOOXudpJRPiJqUet53TD1/L9uv65iBQCBSsmQkvK3iZQvlEhvo2iaaQ== 52
44691 2020-05-09T02:03:40.522Z 7ec0ca5e11829fe6c5f2081b4ed0e1350a82b590c7f76762a7efc9c8c95c5529 8db373f49ecbb5f065eb7934c8c1ce07c0242027d29852ea9c4e511ff6ee8718 42e44457076543d6209d09fd8ea4c8f5e09ecff28d50d5c04c7f9856b352a880 TRA 3 03d7c1c3c1814fe1f44fe77310cde548a208ab962a05f9a97592a43f707a92c2f4 03be3dc4799e79beb14adb464181e1e9beb2fa6e1fde2d01c22ebdd4690debd6b9 sZp1079CGrY/s8+sizuJ0C6uQt0g9j8cBuQ9CdeBPYZQTLrbsP+Ka6RtRB9PTosgJ6cCnDJmt7WenMggWNjOwQ== RBVHaUYTQ3gn4gUhrnW8aL4fn2oiufYuBmIVpObz6Y7/zlMTjd7/bQRjUB3la75cTVsr2WFWlPYa2YlV15qAeQ== Q1uoQ/J4nlgyBeOK47yRevLIZEWPywvzb3LRIFh1fPIeNKGQeumR3skKgMBcRt/NSROFKPYwlhZdruQ+JBEbSA== curOQ9NKrlZnd9RPhig3+nBeRzTKtdlRBOncqlN6XRKaPjT4V12tOqauj5tu0GsokvAjH7JOSgFHmXqwZidBmA== 52
44692 2020-05-09T02:28:59.361Z de63685a77f9487ad74d1e1f67fe071844b397f13df2eb782f5accd0be1f79c1 c97baaa98759bbd54229c6283a801de9a5397384853cafebcbbe9217fb8907e3 e169af2478ff3b92d04e519f2a6532612991bfce25130418a1da8c512372fcde AME 3 03db32a2885455df86646236812eebe85cc83e8d665679789c6be3fb662a56e7cd 033199571bbb2e39c44c688321059871b00527527b38892b9b6262a03a5a1275f0 xO0VfQnFRzv28xCAFkqKTXoDh8Ocgp9TntCA2tOTrkFHY0CiyuYrOkHtSmmgwjegmCO/MCvFqHZC9tW5hhxhEQ== bPtwBNaHeZ6xga9HWZa3nDoFiVjqipam1v/tWhhdjJ7Gk74Qi1/NonEp3zMPVNwIc4WxXvNR9oCqUiVZS686Vg== /Ycj5dMSzp/71KMCfNlx3KjcSQnt93h7yHIOfezu8xwEwjPaFU5T8TNrMSmCIBRsYcobCKDP+OCZf4MKOI7IdA== VUAYOEE9oyjN4ZfQ7oUsEQxPlk4bXcjoE8uf/6HN6ZLQxnvqHBcUO4yW+aSPgHXxFnutYnnwbwSt/duBDX80+A== 52
44693 2020-05-09T02:57:29.207Z 824132b76414e9d98c50f63e9797a45619253afc9defe307c0e1ed67c3d06278 3bb7f633a5352d751e618f155750af48f8a46295b5c2329771e5728dea55c9b7 96dd07e068080e8c85ff5e3e5890b888d5f3b9208b08b25a78d0140f024c4dae AME 2 03b07361046ea26287e906adfb9431c65310036df0ec3459da69531102089f61fe 02ea60dfec03c3cb7e89f93c52ebcff4ffd32b36aa8daac576ee09c5081447ecd4 epD7C2wWGNI5StkeTg7QpY71XmIaMM5cnNQdhaeVkkWw0GkKIEts5JZcnIi3/RIz7dKed4Xy+OQE3STWHTYNgA== 8AB2tA27bwJtXfjQk8mwNEg9fLJZJbv6CbEsmMHEVZ4wH2gJlX1CllNZubtWX0BROI83nyfvbwXzb1yJLLYF5A== qe8EWEfU7YpanhxZBht3xlGJYsohwJbxfuDRyvGz0oBDCpN/O+M9oK61GpLY6eVg1ZGlHJxiT8wWJYDWyzZfYg== wuqgJn8qdX9diVDNnwUnfYFtAAwPTCveHLaoMb8aNmN9NLqGLkhYu7PL2JRrqoPbALghcQ9pVopP1HeTy3JZiA== 52
44694 2020-05-09T03:17:17.471Z d851138be3246c8ce39ec4845d0966758bc527d051fd1bdbb100d41c4bd584d4 34b6adfbc0b32f83e3bb8e3f5669ec3c696a7d107c86a6516774ad999cea2ca2 4ee1bdcfca62aa5b547462a78fa339b8030e7f7ef93684e6ce17ba2adfb0174a AME 7 025931dc6e6c51bcb5243ab3d8add91e4a1c6a6a40c74a211d0902ed9c28c54944 03de61e573c1c8d68ccd947dec85f9ae78245ae15e3e77dde991800990cc431d1b FAte5Xbp9912EXlBl7CLPG+7qtE/gAl8vfovLn/fnn9pMEtGo3GM4Xx3oXAsOrum1fT1E4/gJJ5v7sHHN6c1wA== T8bOCJUnXZJBNygeR8T27OZzZw85COidzxBS8viBF0xsFE2pESTFvEvnrwOQBAnTX6cdOws4XXY3xv4ZyTuCLA== twE57Cvkj20qMwjmJJyiWk6a22ItAG+ASVR2gwWjqtg/0QmATwE7peSBBR34iYlyOGqV2tSNoeXFaeqkgj1udA== uxI0q6oO9FYWiOeTJhzGSa8VrUmeAqTguZDSVxkF0fj1XsiCLUY3JRU3GedbwSm7ajT9lcl/TCEqG6m9gUQbfQ== 52
44695 2020-05-09T03:34:07.372Z d85adb435002a8d22e454f01065d1a1a184c26021a6a587bbd6457dd1aa5009e 25ba508ed0888187c062b8d78115e39689c9ee2489226c777ff97a99549299d1 7ba77047e9bbaf310acd69750886f76be86b16a5b6354471c2b674a70e015bd5 AME 2 033f75294312d07a94f0b4c32c42d8d424a90e5b96c1b0763448c31b7fb40cee68 0267d13085a5bf554f8800b68afc7a6b0326f531591a45f4c77b7f939aa2dfda74 oEoVojULrkLf1EFPM6v3S8wPFeB2XCtf6zV6r2WPfOewafD4EMNKe4tBU8dDdH/cSsYTF4hLIG/P6BqY88DX1w== oH47I6H8c5ptdnhymwjR7aiWu2V0Dg4z6+S1c4ktwT2s/sCJ8EbZm/FNbpfrcrT+UbxIp5N0gRuNtW7SOPnuhg== 5vdxz26TeR+iOWUsPEdX6i6SBISZF3q1R+KKMY6BTBMcUHwOoJXTihG2ZqttHi3soeMRO0pidaNz3f7c8ceUlA== cIIE2CzFmBQDOQEex3KYIlVwLTnlRVwKxTCHICkDDs+wcj6wZXAXMZsVzqDC1IOjAWbVwpshe08VJDkQo9XtAQ== 52
