Block: 116
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
50613 116 2020-07-30T00:03:06.817Z 0220c2e5fc62f3433cd56f84e7dbb83fbbea829b697e92405b3a0a7726d9fbed 7082aee599b1921993cbb2659ecb871217ef99c70f07ef7891154e93640f8a9c f52093d7cc88c4290a35374ec12388131150e7cfa5a8757268a45ae25eb95ea0 AME 2 035000d287899506bd240d16941b83c575b89775659aa4c29fd77193b8c6087e59 0211ab91f8db60ba0cafc1f3782650ab09fcc781dab6b03caa8c8d4886a727308e d3mxcYYbuQ5Kv2ejzgka3PlFj5KgLuwjntcefQvNDexmCy97hIcGK9XVTLpf9Ke1xcw/ER1frTKgcTlQmDCE2g== 7082aee599b1921993cbb2659ecb871217ef99c70f07ef7891154e93640f8a9c /g6ptmwCJQuAsqHCys1ZjiFq6d3nnXbNSYQSle2xB4pire0VhOfp4ivpZxJ2dtOCBAUBII6rpfAJ4GxmbIUgqw== wBahgxEn/wsiGiwoI9s6X+9V19PtYdzw29KW9P5fjve0smNC3l1qcdwPxY7W/g9peb+g6BLl2sx+NMBa/wZfdg== HTL0hAqZqmfH6sxcUqyUR+FW6uawbMfAZW66El9MvJXLdmi02gb+7qKpEvdVzAOubdJRqy0/FFgA81pdJJR0KA==
50614 116 2020-07-30T00:03:37.205Z 00b88aadb5ab17105645cb6e0e158784038fbb1acc272b3bc43ed53c7f6b3c0c 00b88aadb5ab17105645cb6e0e158784038fbb1acc272b3bc43ed53c7f6b3c0c 00b88aadb5ab17105645cb6e0e158784038fbb1acc272b3bc43ed53c7f6b3c0c HBT 115 030c6cee7d50bbf556533e5fa2ebcef0efae53f420481cc0c99cf4155024e834a1 037b4dcac52d5b93b3d66d3373fb3fa43b46a8437ff4d5d9d56e413726147481fc aSelydnXbWCFsWYULg92/tkXsjABY5jgtkpkrwZhhlQ3nwe1M3IDWB/W/MlSHD2Pj4GEjD3/KkxS5SEIjVmfvQ== 00b88aadb5ab17105645cb6e0e158784038fbb1acc272b3bc43ed53c7f6b3c0c 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 xcuLmMi5oapWPdJaZR4dJI9tR3WXyZCIlRJUtByRFnVbpJRRUqVklo18jGbd+Odn2VbrGyRpAPu4ws/EIhsBLw== M0dlhxhVDBpSRIKvZy4HvJi4g/afbLeBg5GgxEmDbeQ469onw7JMYIclO9OJxUh3Cgvj6EPZewfM+3nLAtIM0Q==
50615 116 2020-07-30T00:03:50.159Z c5037478cbdf7f85ae70a9378a82f3aee15be2c27fd4419049720ee25d5261b2 c5037478cbdf7f85ae70a9378a82f3aee15be2c27fd4419049720ee25d5261b2 c5037478cbdf7f85ae70a9378a82f3aee15be2c27fd4419049720ee25d5261b2 HBT 115 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 03dd2709ff3554e5f84a5856736d94afa34b4ab75ae062cc4788473c5cde83c62c aDMW8HNto8w5DXnJxWSTpkfF9foVGb8RwhrZBlhWzYbKB8vyTspCZxTbBQrliFW/P7DuoMgYuqMFktyDHfiLug== c5037478cbdf7f85ae70a9378a82f3aee15be2c27fd4419049720ee25d5261b2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 R5gpO+Msbt8uUfwKclkgfCLdz0XcnYjwABBaLVifw7yMlOPjmnnrd49+VRp7EKW0nQLVYK/SL2uHAo93JWlf7Q== lGbZn8eThyhaNer2uFLkVm3z3on77Eknx4bOvKpL1srJIkYoLS+FRCzb0lTK6emCs0HjRweSpiWO4/vRBzU9zQ==
50616 116 2020-07-30T01:50:20.361Z d0c0a72aa0286f52e3da4b83ce8b885c2cfce947ec2ba0e56072e280f2f3198e d0c0a72aa0286f52e3da4b83ce8b885c2cfce947ec2ba0e56072e280f2f3198e 61c6268e33a08aab3c5db63f0500d9f550edc61ed1a7de6ea2e217ad89f1274a CRE 1 02cf94d958436c81437a0d5425a0b339b25d22af7e701964c93da924d381505777 034187b987da98110f9c8775574a4913ca1d6bdb073e0bdcab04ac843680ae2eeb EWYkt+HnDW3Y96SLf7WQfv/yfvDTh3/DoZosaJwXCO5GeKbTjh2avvinopEhijrPta4k73YwacvUpslbvnEEOw== d0c0a72aa0286f52e3da4b83ce8b885c2cfce947ec2ba0e56072e280f2f3198e 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TcWxo5/pBCxH6AB0EPOPGTxq82JZZPUGXXSFqcHv6IuVUESAI+5DIUWY1b8GLLLhG93Y9ZuTNPQONnxzyhejog== SeDFd9Kw1XL4lVj716zbgxCippaInzFZPQH7qzn+mS70xGqeReQy26OPTqRv7N5M9Poe6WODI9/xoNu21j4Ncg==
50617 116 2020-07-30T03:01:43.794Z 0220c2e5fc62f3433cd56f84e7dbb83fbbea829b697e92405b3a0a7726d9fbed e381641b30e354dddd402e78f4da8e3c33949d717469874d0a4b2d98c3e51653 26e267f2b543ab12336b58d1a367d9613a97ab9ca2e2216f4b7936aaf06bde6e AME 3 035000d287899506bd240d16941b83c575b89775659aa4c29fd77193b8c6087e59 026ab078c3e7b516d146b3b524b3ced6585ddae89ac26d1a54489134dc6241ec9c MiQMiZy/Fb/CpEE/Zr2GwQY0zcqp8beHk8BgC5C5i/6OwD65v04EyMNUpnP2zoJRz+V7LothB/FDe8P4bEN4vQ== e381641b30e354dddd402e78f4da8e3c33949d717469874d0a4b2d98c3e51653 1efmbEHRZH0CaoltdA3xzlkuGcJGRUjQjdFTgAtF8OVFQEXUhzkL+Wws/rNEx75niqjmS4QSB06PlFuC5UvzSQ== XPvcOjspuScKiCg/1a98bPMHiOhue9wwB7pwnmEoV4rUc/P3nHnPz8S6srbvLcgRUZsC95kigoClj0YY+davSw== 42RUHYQ2mp5+3cMzQtpoCtTNPuX5wKfEKXYw8YN6zdNh4cDNZ4wke/nQe7AGvALCNoIG29vVmI0grsYZvdKTUw==
50618 116 2020-07-30T04:08:57.343Z 2b4708c1ca24e390da7eaff5ad02a075c0fae4accadedd920ae387ce3981c1b7 2b4708c1ca24e390da7eaff5ad02a075c0fae4accadedd920ae387ce3981c1b7 698d9db4d0de249dcd344550a07f67d400dc4fc8d66500ad45512a530fdb7f8e CRE 1 02bcf1398c861d3682a1da0a0b387999cfed82b493d0afdf99ef57e8b939b8f582 02aa4cb0241774190efa33781559a087ee4061d7715fdca7141cbea4f625521849 yXGL8H9JdcABvyW2Xu1FfbKnHYx/9X4PD9QKYJrx0cA+Sbkmu6hwJ3eSzWVTNLIGUCv6NNZxlxLnR+eA4U8/sg== 2b4708c1ca24e390da7eaff5ad02a075c0fae4accadedd920ae387ce3981c1b7 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6p32aokU/zhGfcowAJZ4hc/43P+hRpDPTuMvoG+iL29nvrHINls6zgoPiBdL0JwmhIP51V6rhRrEAVlEQoucrw== ytNSiLlWc+jB6rjeErh0lBd/tcg8AGondZdP1cmVY49dz5KUrVgAe6ivBDL8SlxMC/huSYYzCPzfqDNt2ljjvg==
50619 116 2020-07-30T05:13:33.653Z 0220c2e5fc62f3433cd56f84e7dbb83fbbea829b697e92405b3a0a7726d9fbed 1b5e7e1945c3d581a32ff98688744b077b8e1fdea0d8cd65e886e17be8695eff 12001adedc43acf38a60fdcd6c2ece27213b43157857f2870f9595b9767fc04a AME 4 035000d287899506bd240d16941b83c575b89775659aa4c29fd77193b8c6087e59 036c670a83bd9e5863f42101918506ee54368e041676a3492f4e5acad2b2069725 n+BLQYWxKimzkbIa9BtzflckWreZ3SEUFE0UQaJJWQAf3v16Hxxpu+6zgJCSpGiivO+Ob6c5XIgLjsM0HvqmVg== 1b5e7e1945c3d581a32ff98688744b077b8e1fdea0d8cd65e886e17be8695eff XeAUShHuWDrSy8ovv1v1FTKtMXQjHEnqtRqVLIKq7OM4GmpEcXWZAJ3u4JLNeboFeJ3X6UjV5TDEzYu/53XIUg== hs5BNf9n/stzsT4+EQS6ENVwzdVVZMx9O+4ie2S5r9K4vDTy+afUAZWE+7S8bLJTduSSagFiAZO168AOFtyu3Q== 0+0cwmxJIULuz1egWMI39rHY9VGi4P6HftYGNx5tFZd5wUALuKt+CmDoeW4h/xl82N6Kauqiq3+RXc+kTLg/yw==
50620 116 2020-07-30T06:26:47.918Z 53d405963483449b22eacbe8583eda58ffa5f57464785040f8666408aa6166a6 53d405963483449b22eacbe8583eda58ffa5f57464785040f8666408aa6166a6 2d53672fcaa3368759377ab5a0485e0b52602a68dde605969a76f6c08e5a97a6 CRE 1 033ca5b0ef2acb5fd1c48552ee92e61873eac3d8418da434ce8378f8ddb8d76dd2 02a11436c152c2eac9444878616321d0b8fb30fcb6910c673dccb9a51def5f5fe2 iACR4Y/27LLFZEX8svCROatfXH8nYXL7c812HA0Hx9nBIoBe9uRk/6pEQRBbie9pizp69buk2iTowgeasVrHtw== 53d405963483449b22eacbe8583eda58ffa5f57464785040f8666408aa6166a6 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 zio11qjYHP4aTYds0qvCUYAtdz4my7Y6QHI70yLmGbeOpU7pfXNQYGrmQC3gFrNX6QprZ99OeLoBbad7lpQ+Yw== nS8M3WUcHJ4QXC2IhLgtXY1VMIHT64A0+3U5BS7c3GRW8wvvQC5oYjFiaEtfehQC6W865I5jg8dP0GMDPgDqaQ==
50621 116 2020-07-30T07:32:49.138Z d1eed18b91e779887ffd7f0bfd84589ca28ae7a86cd2896ba50df656fda3e699 770c1259eb5647063d074620c6a2a36c15eaa2c0522bf06f1cc0f1ae4fe28724 0023431630de19746c166a883e873daf4c87aa9ac1294ee934bcac5c97092826 AME 5 0254097dda0260803d3ea1679059491b1fbf9556eee0ba6c93c2b462bef422634a 0239ed6eff10715fd6002b7c8a4244f4188c29759b4b67dfdcb7424d6d409c933c rQN81pBGPXJcQzhfB/lRptHK4BA9E7XjirLLOEYWh4xU9i2g3jmdNQfnvu2CIA5Rm9dtFT+CSfG78whmP6Hsyg== 770c1259eb5647063d074620c6a2a36c15eaa2c0522bf06f1cc0f1ae4fe28724 S4fk1s6fDt4VO7QCR0IEnw1OFb6E/+EHyEUEz4NeNkAOFyqX7/22Gy2Q7304u60bgojPqu5B5UNwAljRhBQg0g== S5YQzvebJHJIkd9HNiazrzLyYO/UFXrIfYceiMYub7vTX3AflXvL/IuFZvMGns/7KSeNrOFxn0oYKGoirqDI6A== z/ZZ8ngQOTO+tiqdbJZYoRKm7CK/cJUntW574ww2OobbSsRj2e16F+Be6eOfR5LnwObbG1aDk+OUByHt5rbwZg==
50622 116 2020-07-30T08:43:38.294Z d0c0a72aa0286f52e3da4b83ce8b885c2cfce947ec2ba0e56072e280f2f3198e 1a003d0f49dcd51b971a01f87a68be4b37d0fdf38f86ddb604340ad893ab9f7f 57f120405cbf6597d6247998f96ff4725b58f96b15d695ae315117d8e4cdceec AME 2 02cf94d958436c81437a0d5425a0b339b25d22af7e701964c93da924d381505777 03d43ea53ecb3af03dba6339aefe26161fde2a7cab3120a1fd112f7ad549d8ed27 sv4y+T11kH0SEb4TD1gLFZ4/RILDJDiAvDEIj3Phh5GA+bQtJ4Vzwn+6mVKITRkpseFl58nPAcbjVw4as/Pkfw== 1a003d0f49dcd51b971a01f87a68be4b37d0fdf38f86ddb604340ad893ab9f7f D9M/sV4d+g+jO96NvmmnYsdmkgas5aqZuQ/e7lPbcSUjGbikLRA6tYt48dQs3demyzp2PEYNMy5LDzcvm/jtYw== CS56H1aoZoIujqQ1/SHqeGCiAEP85f0vwnS/m/XPgVTJ7jIHfR57u/e9VpLw2w/Rrp+0ygTFG2kZtN8ICy59+g== XRFX2QFV/GpQhRHaJ3ISZg7JQCYgc9U2zSIE7WM2mBtu5xewMisEiSxqLE9bNSmZ0KA4e08oonYcHoaWqL35HQ==
